Archived,archyvuojami,
Arial,arial,
Assign Condition,Priskirti sąlygą,
Assign To Users,Priskirti vartotojams,
Assigned,Asignuotosios,
Assigned By,pavestas,
Assigned By Full Name,Pavestas Vardas Pavardė,
Assignment,paskyrimas,
Assignment Completed,Uždavinys Baigtas,
Assignment Days,Užduoties dienos,
Assignment Rule,Priskyrimo taisyklė,
Assignment Rule Day,Užduoties taisyklių diena,
Assignment Rule User,Priskyrimo taisyklės vartotojas,
Assignment Rules,Paskyrimo taisyklės,
Assignments,Užduotys,
Attach,pridėti,
Attach Image,prisegti Image,
Attach Print,prisegti Spausdinti,
Attached File,Pridedamas failas,
Attached To DocType,Pridedamas prie dokumentų tipas,
Attached To Field,Pritvirtintas prie lauko,
Attached To Name,Pridedamas prie Pavadinimas,
Attachment,areštas,
Attachment Limit (MB),Priedas riba (MB),
Attachment Link,Priedo nuoroda,
Attachment Removed,Priedas Pašalinta,
Attachments,įrangos,
Auth URL Data,Auth URL duomenys,
Authentication,autentifikavimo,
Author,autorius,
Authorization Code,autorizacijos kodas,
Authorize API Indexing  Access,Įgalioti API indeksavimo prieigą,
Authorize Google Calendar Access,Įgalioti „Google“ kalendoriaus prieigą,
Authorize Google Contacts Access,Įgalioti „Google“ kontaktų prieigą,
Authorize Google Drive Access,Įgalioti „Google“ disko prieigą,
Authorize URL,Įgalioti URL,
Authorized,įgaliotas,
Auto,Automatinis,
Auto Email Report,Auto pranešimą elektroniniu paštu,
Auto Name,Automatinis Vardas,
Auto Repeat,Automatinis kartojimas,
Auto Reply Message,Automatinis Atsakyti pranešimas,
Automatically Assign Documents to Users,Automatiškai priskirti dokumentus vartotojams,
Automation,Automatika,
Avatar,Avatara,
Average,Vidutinis,
Awaiting Password,Laukiama slaptažodžio,
Awaiting password,Laukiama Slaptažodžių,
BCC,BCC,
Background Color,Fono spalva,
Background Workers,fono darbuotojai,
Backup Details,Išsami atsarginės kopijos informacija,
Backup Files,Atsarginės bylos,
Backup Folder ID,Atsarginio aplanko ID,
Backup Folder Name,Atsarginio aplanko pavadinimas,
Backup Frequency,Atsarginių kopijų darymo dažnis,
Backup public and private files along with the database.,Kurkite atsargines viešųjų ir privačių bylų bei duomenų bazės kopijas.,
Backups,Atsarginės kopijos,
Banner,vėliava,
Banner HTML,Reklaminis HTML,
Banner Image,Reklaminis Vaizdo,
Banner is above the Top Menu Bar.,Reklaminis yra virš viršutiniame meniu juostoje.,
Bar,Baras,
Barcode,Brūkšninis kodas,
Base Distinguished Name (DN),Bazinė Nusipelnęs Vardas (DN),
Base URL,Bazinis URL,
Based On,remiantis,
Based on Field,Remiantis lauku,
Based on Permissions For User,Remiantis leidimus Vartotojo,
Basic,pagrindinis,
Before Cancel,Prieš atšaukiant,
Before Delete,Prieš ištrindami,
Before Insert,Prieš įterpiant,
Before Save,Prieš išsaugodami,
Before Save (Submitted Document),Prieš išsaugojant (pateiktas dokumentas),
Before Submit,Prieš pateikdami,
Beginner,Pradedantysis,
Beta,beta,
Billing,atsiskaitymo,
Bio,Biografija,
Birth Date,Gimimo data,
Block Module,Blokuoti modulį,
Block Modules,Blokuoti modulius,
Blocked,Užblokuoti,
Blog Category,Dienoraštis Kategorija,
Blog Intro,Dienoraštis Intro,
Blog Introduction,Dienoraštis Įvadas,
Blog Post,Dienoraštis Pradėti,
Blog Settings,Dienoraštis Nustatymai,
Blog Title,Dienoraštis Pavadinimas,
Blogger,&quot;Blogger&quot;,
Blue,mėlynas,
Bold,Drąsiai,
Bot,botas,
Bottom,Apačia,
Bounced,sugrįžta,
Brand,markė,
Brand HTML,Gamintojas HTML,
Brand Image,Gamintojas vaizdas,
Breadcrumbs,Duonos trupiniai,
Browser,Naršyklė,
Browser Version,Naršyklės versija,
Brute Force Security,Brute Force Security,
Bucket Name,Kaušo pavadinimas,
Bulk Update,Masiniai Atnaujinti,
Button,Mygtukas,
Button Gradients,Mygtuko gradientai,
Button Rounded Corners,Mygtuku suapvalinti kampai,
Button Shadows,Mygtukų šešėliai,
Bypass Restricted IP Address Check If Two Factor Auth Enabled,"Apeiti ribotą IP adresą Patikrinkite, ar įjungtas dviejų veiksnių autentifikavimas",
Bypass Two Factor Auth for users who login from restricted IP Address,"Aplenkite du veiksnius Auth vartotojams, kurie prisijungia iš riboto IP adreso",
Bypass restricted IP Address check If Two Factor Auth Enabled,"Apsaugotas IP adreso patikrinimas apsuptyje, jei įjungtas du veiksnys",
CC,CK,
CSS,CSS,
CSS Class,CSS klasė,
CSV,CSV,
CTA Label,CTA etiketė,
CTA URL,Raginimo veikti URL,
Calendar,Kalendorius,
Calendar Name,Kalendoriaus pavadinimas,
Calendar View,Kalendoriaus vaizdas,
Call,kvietimas,
Call To Action,Raginimas veikti,
Call To Action URL,Raginimo veikti URL,
Callback Message,Atgalinio skambučio pranešimas,
Callback Title,Atgalinio skambučio pavadinimas,
Campaign,Kampanija,
Cancel,Atšaukti,
Cancelled,Atšauktas,
Card,Kortelė,
Cards,Kortelės,
Category,Kategorija,
Category Description,Kategorija Aprašymas,
Category Name,Kategorijos pavadinimas,
Center,Centras,
Chaining Hash,Chaining Hash,
Change Label (via Custom Translation),Pakeisti etiketė (per Custom vertimas),
Change Password,Pakeisti slaptažodį,
Channel,Kanalas,
Chart,Diagrama,
Chart Configuration,Diagramos konfigūracija,
Chart Name,Diagramos pavadinimas,
Chart Options,Diagramos parinktys,
Chart Source,Diagramos šaltinis,
Chart Type,Diagramos tipas,
Charts,Diagramos,
Chat,kalbėtis,
Check,Patikrinti,
Check this if you want to force the user to select a series before saving. There will be no default if you check this.,"Pažymėkite, jei norite priversti vartotoją prieš taupymo pasirinkti seriją. Nebus nutylėjimą, jei jums patikrinti tai.",
Checking this will hide custom doctypes and reports cards in Links section,"Tai patikrinus, nuorodų skiltyje bus paslėpti pasirinktiniai dokumentai ir ataskaitų kortelės",
Checksum Version,Kontrolinės versijos versija,
Child Tables are shown as a Grid in other DocTypes,Vaikų lentelės rodomos kaip tinklelis kituose „DocTypes“,
Choose authentication method to be used by all users,"Pasirinkite autentifikavimo metodą, kurį naudos visi naudotojai",
City,miestas,
City/Town,Miestas / gyvenvietė,
Clicked,paspaudėte,
Client,klientas,
Client Code,Kliento kodas,
Client Credentials,klientų kvalifikaciniai,
Client ID,kliento ID,
Client Information,Kliento informacija,
Client Script,Kliento scenarijus,
Client Secret,klientas paslaptis,
Client URLs,Kliento URL,
Close Condition,Uždaryti sąlyga,
Closed,Uždaryta,
Code,kodas,
Collapsible,išardomas,
Collapsible Depends On,Išardomas Priklauso nuo,
Color,spalva,
Column Break,skiltis pertrauka,
Column Name,stulpelio pavadinimo,
Columns,Stulpeliai,
Columns / Fields,Stulpeliai / laukai,
Comment,Komentuok,
Comment By,Komentaras,
Comment Email,Komentuoti el,
Comment Type,Komentuoti tipas,
Comments and Communications will be associated with this linked document,Komentarai ir Ryšių bus susijęs su šiuo susietą dokumentą,
Commit,Įsipareigokite,
Communication,bendravimas,
Communication Link,Ryšio saitas,
Communication Type,Bendravimas tipas,
Compact Item Print,Kompaktiškas punktas Spausdinti,
Company History,Įmonės istorija,
Company Introduction,Įmonės Įvadas,
Company Name,Įmonės pavadinimas,
Complete,pilnas,
Completed,užbaigtas,
Component,Komponentas,
Condition,būklė,
Conditions,Sąlygos,
Configuration,Konfigūracija,
Confirmation Email Template,Patvirtinimo el. Pašto šablonas,
Console,Konsolė,
Console Log,Pulto žurnalas,
Contact,Kontaktinis asmuo,
Contact Details,Kontaktiniai duomenys,
Contact Email,kontaktinis elektroninio pašto adresas,
Contact Numbers,Kontaktiniai numeriai,
Contact Phone,Kontaktinis telefonas,
Contact Us Settings,Susisiekite su mumis Nustatymai,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Kontaktai variantai, pavyzdžiui, &quot;Pardavimų užklausos Pagalba užklausos&quot; ir tt kiekvienas į naują eilutę ar atskirdami juos kableliais.",
Contacts,kontaktai,
Content,Turinys,
Content (HTML),Turinys (HTML),
Content (Markdown),Turinys (žymėjimas),
Content Hash,turinio hash,
Content Type,turinio tipas,
Context,Kontekstas,
Context Script,Konteksto scenarijus,
Contributed,Prisidėjo,
Contribution Document Name,Indėlio dokumento pavadinimas,
Contribution Status,Indėlio būsena,
Copyright,Autorinės teisės,
Core,šerdis,
Count,Grafas,
Count Filter,Skaičių filtras,
Counter,Skaitliukas,
Country,Šalis,
Country Name,šalies pavadinimas,
County,apygarda,
Create,kurti,
Create Contacts from Incoming Emails,Kurkite kontaktus iš gaunamų el. Laiškų,
Create Entry,Sukurti įrašą,
Create Log,Kurti žurnalą,
Create and Send Newsletters,Kurti ir siųsti biuleteniai,
Created,Sukurta,
Criticism,Kritika,
Cron,Kronas,
Cron Format,„Cron“ formatas,
Currency,valiuta,
Currency Name,valiutos pavadinimas,
Currency Precision,valiuta Tikslios,
Current,dabartinis,
Custom,paprotys,
Custom Base URL,Tinkintas pagrindinis URL,
Custom CSS,Pasirinktinis CSS,
Custom Configuration,Pasirinktinė konfigūracija,
Custom DocPerm,Pasirinktinis DocPerm,
Custom Field,Pasirinktinis laukas,
Custom Format,Pasirinktinis Formatas,
Custom HTML Help,Ypatingas HTML Pagalba,
Custom Menu Items,Asmeninis meniu daiktai,
Custom Options,Pasirinktinės parinktys,
Custom Overrides,Pasirinktiniai nepaisymai,
Custom Report,Individualizuota ataskaita,
Custom Role,Pasirinktinis vaidmuo,
Custom SCSS,Pasirinktinis SCSS,
Custom Sidebar Menu,Pasirinktinis šoninės Meniu,
Custom?,Pasirinktinis?,
Customization,Pritaikymas,
Customize Form,tinkinti formą,
Customize Form Field,Tinkinti formos laukas,
DESC,mažėjimo,
Daily,kasdien,
Daily Long,Kasdien ilgas,
Danger,Pavojus,
Dark Color,Tamsi spalva,
Dashboard,Prietaisų skydelis,
Dashboard Chart,Informacijos suvestinės diagrama,
Dashboard Chart Field,Informacijos suvestinės diagramos laukas,
Dashboard Chart Link,Informacijos suvestinės diagramos nuoroda,
Dashboard Chart Source,Informacijos suvestinės diagramos šaltinis,
Dashboard Manager,Informacijos suvestinės tvarkyklė,
Dashboard Name,Prietaisų skydelio pavadinimas,
Dashboard Settings,Informacijos suvestinės nustatymai,
Dashboards,Prietaisų skydeliai,
Data,duomenys,
Data Export,Duomenų eksportas,
Data Import,Duomenų importavimas,
Database Engine,duomenų bazės variklis,
Date,Data,
Date Format,Datos formatas,
Date Range,Data asortimentas,
Date and Number Format,Data ir numeris Formatas,
Datetime,datetime,
Day,diena,
Day of Week,Savaitės diena,
Days After,dienų po,
Days Before,dienų iki,
Days Before or After,Dienas prieš ar po,
Default,Numatytas,
Default Incoming,numatytasis Priimamojo,
Default Letter Head,Numatytasis raštas vadovas,
Default Outgoing,numatytasis Siunčiami,
Default Portal Home,Numatytasis portalo pagrindinis puslapis,
Default Print Format,Numatytoji spausdinimo formatas,
Default Print Language,Numatytoji spausdinimo kalba,
Default Redirect URI,Numatytasis Nukreipimo URI,
Default Role at Time of Signup,Numatytasis vaidmuo metu registracija,
Default Sort Field,Numatytasis rūšiavimo laukas,
Default Sort Order,Numatytoji rūšiavimo tvarka,
Default Value,Numatytoji reikšmė,
"Default: ""Contact Us""",Numatytoji reikšmė: &quot;Susisiekite su mumis&quot;,
DefaultValue,Numatytoji reikšmė,
Defaults,Numatytasis,
Defines actions on states and the next step and allowed roles.,Nurodo veiksmus valstybių ir kitą žingsnį ir leido vaidmenis.,
Defines workflow states and rules for a document.,Apibrėžia darbo eigos būsenas ir taisykles dokumentu.,
Delayed,atidėtas,
Delete,panaikinti,
Deleted,ištrinta,
Deleted DocType,ištrintas dokumentų tipas,
Deleted Document,ištrintas Dokumento,
Deleted Name,ištrintas Vardas,
Delivery Status,Pristatymas būsena,
Department,skyrius,
Dependencies,Priklausomybės,
Depends On,Priklauso nuo,
Description,Prekės ir paslaugos pavadinimas,
"Description for listing page, in plain text, only a couple of lines. (max 200 characters)","Puslapio sąrašo aprašymas paprastu tekstu, tik pora eilučių. (daugiausia 200 simbolių)",
Designation,žymėjimas,
Desk,rašomasis stalas,
Desk Access,parą Pritaikyta,
Desktop Icon,piktogramą darbalaukyje,
Details,detalės,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","Įvairūs &quot;narės&quot; Šis dokumentas gali egzistuoti. Kaip &quot;Open&quot;, &quot;Kol patvirtinimo&quot; ir tt",
Digits,Skaičiai,
Disable Auto Refresh,Išjungti automatinį atnaujinimą,
Disable Comments,Išjungti komentarus,
Disable Count,Išjungti skaičiavimą,
Disable SMTP server authentication,Išjungti SMTP serverio autentifikavimą,
Disable Sidebar Stats,Išjungti šoninės juostos statistiką,
Disable Signup,išjungti prisiregistravimą,
Disable Standard Email Footer,Išjungti Standard Email Apatinė,
Disabled,neįgalusis,
Display,displėjus,
Display Depends On,Rodyti Priklauso nuo,
Doc Event,Doc renginys,
Doc Events,Doc Renginiai,
Doc Status,doc būsena,
DocField,DocField,
DocPerm,DocPerm,
DocShare,DocShare,
DocType,„DocType“,
DocType Action,„DocType“ veiksmas,
DocType Event,„DocType“ įvykis,
DocType Link,„DocType“ nuoroda,
DocType View,„DocType“ vaizdas,
DocType is a Table / Form in the application.,DOCTYPE yra lentelė / Forma paraiškoje.,
DocType on which this Workflow is applicable.,"DOCTYPE, dėl kurių ši darbo eiga yra taikomas.",
Doctype,„DocType“,
Document,dokumentas,
Document Actions,Dokumento veiksmai,
Document Follow,Dokumento laikymasis,
Document Link,Dokumento nuoroda,
Document Links,Dokumentų nuorodos,
Document Name,Dokumento pavadinimas,
Document Naming Rule,Dokumento pavadinimo taisyklė,
Document Naming Rule Condition,Dokumento pavadinimo taisyklės sąlyga,
Document Share,Dokumentų bendrinimas,
Document Share Report,Dokumento Dalintis ataskaita,
Document States,"dokumente teigiama,",
Document Tag,Dokumento žyma,
Document Title,Dokumento pavadinimas,
Document Type,dokumento tipas,
Document Type to Track,Stebimo dokumento tipas,
Document Types,Dokumentų tipai,
Documentation Link,Dokumentacijos nuoroda,
Documentation URL,Dokumentacijos URL,
Domain,Domenas,
Domain Settings,Domenų Nustatymai,
Domains HTML,Domenai HTML,
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Ar ne HTML kodavimas HTML žymes kaip &lt;script&gt; arba tiesiog simbolių, pavyzdžiui, &lt;arba&gt;, nes jie gali būti sąmoningai naudojama šioje srityje",
Don't Override Status,Negalima nepaisyti Status,
Don't Send Emails,Nesiųskite el. Laiškų,
Donut,Spurga,
Download Backups,Parsisiųsti atsarginiai,
Download Template,parsisiųsti Šablonas,
Dropbox Access Token,ZMI prieigos raktas,
Dropbox Settings,Dropbox Nustatymai,
Dropdowns,Išskleidžiamieji meniu,
Due Date,Terminas,
Due Date Based On,Terminas pagrįstas,
Duration,Trukmė,
Dynamic Filters,Dinaminiai filtrai,
Dynamic Filters JSON,Dinaminiai filtrai JSON,
Dynamic Filters Section,Dinaminių filtrų skyrius,
Dynamic Link,Dynamic Link,
Dynamic Report Filters,Dinaminiai ataskaitų filtrai,
Dynamic Route,Dinaminis maršrutas,
Dynamic Template,Dinaminis šablonas,
Edit,Redaguoti,
Edit Values,Redaguoti vertybes,
Editable Grid,redaguoti Tinklelis,
Eg. smsgateway.com/api/send_sms.cgi,Pvz. smsgateway.com/api/send_sms.cgi,
Email,El. Paštas,
Email Account,Elektroninio pašto paskyra,
Email Account Name,Paštas Sąskaitos pavadinimas,
Email Address,Elektroninio pašto adresas,
Email Address whose Google Contacts are to be synced.,"El. Pašto adresas, kurio „Google“ kontaktai turi būti sinchronizuojami.",
Email Addresses,pašto adresai,
Email Domain,paštas Domenų,
Email Flag Queue,Paštas Žymėti eilės,
Email Footer Address,Paštas Apatinė Adresas,
Email Group,paštas grupė,
Email Group Member,Siųskite grupės narys,
Email ID,Elektroninio pašto ID,
Email IDs,Pašto ID,
Email Id,E-mail ID,
Email Inbox,El. Pašto dėžutė,
Email Queue,paštas eilės,
Email Queue Recipient,Paštas eilę Gavėjas,
Email Queue records.,Paštas Queue įrašus.,
Email Reply Help,Siųsti el. Atsakymą Pagalba,
Email Rule,paštas taisyklė,
Email Sent,Laiškas išsiųstas,
Email Settings,Siųsti Nustatymai,
Email Signature,pašto parašą,
Email Status,paštas Statusas,
Email Sync Option,Paštas Sync &quot;variantas,
Email Template,Elektroninio pašto šablonas,
Email To,siųsti el,
Email Unsubscribe,paštas Atsisakyti,
Emails will be sent with next possible workflow actions,El. Laiškai bus siunčiami kartu su kitais galimais darbo eigos veiksmais,
Enable,įgalinti,
Enable Auto Reply,Įgalinti automatinį Atsakyti,
Enable Automatic Backup,Įgalinti automatinį atsarginį kopijavimą,
Enable Automatic Linking in Documents,Įgalinti automatinį dokumentų susiejimą,
Enable Comments,Įgalinti komentarus,
Enable Email Notifications,Įgalinti el. Pašto pranešimus,
Enable Google Indexing,Įgalinti „Google“ indeksavimą,
Enable In App Website Tracking,Įgalinti programos svetainės stebėjimą,
Enable Incoming,Įjungti Sąlygos straipsnį,
Enable Onboarding,Įgalinti „Onboarding“,
Enable Outgoing,Įjungti išeinantis,
Enable Password Policy,Įjungti slaptažodžių politiką,
Enable Print Server,Įgalinti spausdinimo serverį,
Enable Raw Printing,Įgalinti neapdorotą spausdinimą,
Enable Scheduled Jobs,Įjungti Reguliarieji Darbas,
Enable Security,Įgalinti apsaugą,
Enable Social Login,Įgalinti socialinį prisijungimą,
Enable Social Sharing,Įgalinti socialinį bendrinimą,
Enable Two Factor Auth,Įgalinti du veiksnius,
Enabled,Įjungtas,
End Date,pabaigos data,
End Date Field,Pabaigos data laukas,
Endpoint URL,Pabaiga URL,
Endpoints,Galutiniai taškai,
Ends on,baigiasi,
Energy Point,Energijos taškas,
Energy Point Log,Energijos taškų žurnalas,
Energy Point Rule,Energijos taško taisyklė,
Energy Point Settings,Energijos taško nustatymai,
Energy Points,Energijos taškai,
Enter Form Type,Įveskite formos tipas,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","Įveskite numatytąją vertę laukus (raktai) ir vertybes. Jei pridėsite kelias vertes srityje, pirmasis bus įlaipinami. Šie nutylėjimą taip pat naudojama nustatyti &quot;MATCH&quot; leidimo taisykles. Norėdami peržiūrėti sąrašą iš laukų, eikite į &quot;Pritaikyti formos&quot;.",
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Įveskite statinius URL parametrais čia (pvz., Siuntėjas = ERPNext, Nick = ERPNext, slaptažodžiu = 1234 ir tt)",
Enter url parameter for message,Įveskite URL parametrą pranešimą,
Enter url parameter for receiver nos,Įveskite URL parametrą imtuvo Nr,
Error,klaida,
Error Log,klaida Prisijungti,
Error Message,Klaidos pranešimas,
Event,renginys,
Event Category,Įvykio kategorija,
Event Participants,Renginio dalyviai,
Event Type,Įvykio tipas,
Everyone,Visi,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","Pvz .: &quot;spalvos&quot;: [&quot;# d1d8dd&quot;, &quot;# ff5858&quot;]",
Example,Pavyzdys,
"Example: ""/desk""",Pavyzdys: „/ desk“,
Example: #Tree/Account,Pavyzdys: # medis / paskyra,
Example: 00001,Pavyzdys: 00001,
Example: {{ subject }},Pavyzdys: {{subjektas}},
Excel,Excel,
Exception,išimtis,
Execute,Vykdyti,
Expert,ekspertas,
Expiration time,galiojimo laikas,
Expire Notification On,Baigiasi pranešimą,
Expired,baigėsi,
Expires In,galiojimas baigiasi,
Expires On,Baigia galioti,
Expiry time of QR Code Image Page,QR kodo paveikslėlio puslapio galiojimo laikas,
Export,eksportas,
Export From,Eksportuoti iš,
Expose Recipients,expose gavėjai,
"Expression, Optional","Išraiška, neprivalomas",
Facebook,Facebook,
Failed,Nepavyko,
FavIcon,Favicon,
Fax,faksas,
Featured,Panašūs,
Feedback,grįžtamasis ryšys,
Feedback Request,Atsiliepimai Prašymas,
Fetch From,Išeiti iš,
Field,laukas,
Field Description,Laukelio aprašymas,
Field Name,lauko pavadinimas,
Field To Check,"Laukas, kurį reikia patikrinti",
Field Type,laukas tipas,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Lauko, kuris atstovauja eigos būseną sandorio (jei lauke nėra, naujas paslėptas Pasirinktinis srityje bus sukurta)",
Field to Track,Stebimas laukas,
Fieldname,nazwapola,
Fields,Laukai,
Fields Multicheck,Laukai Multicheck,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Laukai atskirtų kableliais (,) bus įtrauktos į &quot;Paieška pagal&quot; sąrašą Dialogo lange paieška",
Fieldtype,Fieldtype,
File,Byla,
File Backup,Failo atsarginė kopija,
File Information,Informacija apie bylą,
File Name,Failo pavadinimas,
File Size,Failo dydis,
File Type,Failo tipas,
File URL,URL failui,
Files,failai,
Filter Data,filtruoti duomenis,
