App Access Key,App adgangs nøgle,
App Client ID,App klient-id,
App Client Secret,App klient hemlighed,
App Name,App navn,
App Secret Key,App hemlig nøgle,
Append Emails to Sent Folder,Tilføj e-mails til sendt mappe,
Append To,Vedhæft til,
Applicable For,Gældende For,
Application Logo,Applikationslogo,
Application Name,Ansøgningens navn,
Application Version,Applikationsversion,
Applied On,Anvendt på,
Apply Document Permissions,Anvend dokumenttilladelser,
Apply Only Once,Anvend kun én gang,
Apply Strict User Permissions,Anvend strenge brugerrettigheder,
Apply To All Document Types,Anvend på alle dokumenttyper,
Apply this rule if the User is the Owner,"Anvende denne regel, hvis brugeren er ejer",
Apply this rule only once per document,Anvend denne regel kun én gang pr. Dokument,
Appreciation,Påskønnelse,
Archived,Arkiveret,
Arial,Arial,
Assign Condition,Tildel tilstand,
Assign To Users,Tildel til brugere,
Assigned,tildelt,
Assigned By,Tildelt af,
Assigned By Full Name,Tildelt af navn,
Assignment,Opgave,
Assignment Completed,Opgave afsluttet,
Assignment Days,Tildelingsdage,
Assignment Rule,Tildelingsregel,
Assignment Rule Day,Tildelingsregeldag,
Assignment Rule User,Tildelingsregelbruger,
Assignment Rules,Tildelingsregler,
Assignments,Afleveringer,
Attach,Vedhæft,
Attach Image,Vedhæft billede,
Attach Print,Vedhæft Print,
Attached File,Vedhæftet fil,
Attached To DocType,Knyttet til DocType,
Attached To Field,Vedhæftet til felt,
Attached To Name,Vedhæftet Til Navn,
Attachment,Vedhæftet,
Attachment Limit (MB),Vedhæftet grænse (MB),
Attachment Link,Vedhæftningslink,
Attachment Removed,Vedhæftet fjernet,
Attachments,Vedhæftede filer,
Auth URL Data,Autentificerings URL-data,
Authentication,Godkendelse,
Author,Forfatter,
Authorization Code,Autorisation kode,
Authorize API Indexing  Access,Godkend API-indekseringsadgang,
Authorize Google Calendar Access,Godkend adgang til Google Kalender,
Authorize Google Contacts Access,Godkend adgang til Google Kontaktpersoner,
Authorize Google Drive Access,Godkend adgang til Google Drev,
Authorize URL,Tillad URL,
Authorized,autoriseret,
Auto,Auto,
Auto Email Report,Auto Email Report,
Auto Name,Auto Navn,
Auto Repeat,Automatisk gentagelse,
Auto Reply Message,Autosvarbesked,
Automatically Assign Documents to Users,Tildel dokumenter automatisk til brugere,
Automation,Automatisering,
Avatar,Avatar,
Average,Gennemsnit,
Awaiting Password,Afventer kodeord,
Awaiting password,Afventer kodeord,
BCC,BCC,
Background Color,Baggrundsfarve,
Background Workers,Baggrund Arbejdere,
Backup Details,Backup detaljer,
Backup Files,Sikkerhedskopier filer,
Backup Folder ID,Sikkerhedskopimappe-id,
Backup Folder Name,Navn på sikkerhedskopimappe,
Backup Frequency,Hyppighed af sikkerhedskopier,
Backup public and private files along with the database.,Sikkerhedskopier offentlige og private filer sammen med databasen.,
Backups,Sikkerhedskopier,
Banner,Banner,
Banner HTML,Banner HTML,
Banner Image,Banner Billede,
Banner is above the Top Menu Bar.,Banner er over den øverste menubjælke.,
Bar,Bar,
Barcode,Stregkode,
Base Distinguished Name (DN),Base Distinguished Name (DN),
Base URL,Basiswebadresse,
Based On,Baseret på,
Based on Field,Baseret på felt,
Based on Permissions For User,Baseret på tilladelser til Bruger,
Basic,Grundlæggende,
Before Cancel,Før annullering,
Before Delete,Før sletning,
Before Insert,Før indsætning,
Before Save,Før Gem,
Before Save (Submitted Document),Før gemt (indsendt dokument),
Before Submit,Før indsendelse,
Beginner,Begynder,
Beta,Beta,
Billing,Fakturering,
Bio,Bio,
Birth Date,Fødselsdato,
Block Module,Block Module,
Block Modules,Blokmodulerne,
Blocked,Blokeret,
Blog Category,Blog Kategori,
Blog Intro,Blog Intro,
Blog Introduction,Blog Introduktion,
Blog Post,Blog-indlæg,
Blog Settings,Blog Indstillinger,
Blog Title,Blog Titel,
Blogger,Blogger,
Blue,Blå,
Bold,Fremhævet,
Bot,Bot,
Bottom,Bund,
Bounced,Afviste,
Brand,Varemærke,
Brand HTML,Varemærke HTML,
Brand Image,Varemærkelogo,
Breadcrumbs,Rasp,
Browser,Browser,
Browser Version,Browserversion,
Brute Force Security,Brute Force Security,
Bucket Name,Spandnavn,
Bulk Update,Bundtopdatering,
Button,Knap,
Button Gradients,Knapforløb,
Button Rounded Corners,Knap afrundede hjørner,
Button Shadows,Knapskygger,
Bypass Restricted IP Address Check If Two Factor Auth Enabled,"Bypass Begrænset IP-adresse Kontroller, om tofaktors godkendelse er aktiveret",
Bypass Two Factor Auth for users who login from restricted IP Address,"Bypass Two Factor Auth for brugere, der logger ind fra begrænset IP-adresse",
Bypass restricted IP Address check If Two Factor Auth Enabled,Bypass begrænset IP-adresse kontrol Hvis Two Factor Auth Enabled,
CC,CC,
CSS,CSS,
CSS Class,CSS klasse,
CSV,CSV,
CTA Label,CTA-mærke,
CTA URL,CTA URL,
Calendar,Kalender,
Calendar Name,Kalendernavn,
Calendar View,Kalendervisning,
Call,Opkald,
Call To Action,Opfordring til handling,
Call To Action URL,URL til opfordring til handling,
Callback Message,Tilbagekaldelsesmeddelelse,
Callback Title,Tilbagekaldelsestitel,
Campaign,Kampagne,
Cancel,Annullere,
Cancelled,Annulleret,
Card,Kort,
Cards,Kort,
Category,Kategori,
Category Description,Kategori Beskrivelse,
Category Name,Kategori Navn,
Center,Centrer,
Chaining Hash,Chaining Hash,
Change Label (via Custom Translation),Skift Label (via brugerdefineret Translation),
Change Password,Skift adgangskode,
Channel,Kanal,
Chart,Diagram,
Chart Configuration,Diagramkonfiguration,
Chart Name,Diagramnavn,
Chart Options,Diagrammuligheder,
Chart Source,Diagramskilde,
Chart Type,Diagramtype,
Charts,Diagrammer,
Chat,Chat,
Check,Kontrollere,
Check this if you want to force the user to select a series before saving. There will be no default if you check this.,"Markér dette hvis du ønsker at tvinge brugeren til at vælge en serie før du gemmer. Der vil ikke være standard, hvis du markerer dette.",
Checking this will hide custom doctypes and reports cards in Links section,"Hvis du markerer dette, skjules tilpassede doktyper og rapportkort i afsnittet Links",
Checksum Version,Checksum Version,
Child Tables are shown as a Grid in other DocTypes,Børnetabeller vises som et gitter i andre DocTypes,
Choose authentication method to be used by all users,"Vælg godkendelsesmetode, der skal bruges af alle brugere",
City,by,
City/Town,By,
Clicked,Klikkede,
Client,Klient,
Client Code,Kundekode,
Client Credentials,Client legitimationsoplysninger,
Client ID,Klient-id,
Client Information,Kundeinformation,
Client Script,Client Script,
Client Secret,Client Secret,
Client URLs,Klientwebadresser,
Close Condition,Luk tilstand,
Closed,Lukket,
Code,Kode,
Collapsible,Sammenklappelig,
Collapsible Depends On,Sammenklappelig Afhænger On,
Color,Farve,
Column Break,Kolonne Break,
Column Name,Kolonnenavn,
Columns,Kolonner,
Columns / Fields,Kolonner / felter,
Comment,Kommentar,
Comment By,Kommentar Af,
Comment Email,Kommentar-e-mail,
Comment Type,Kommentar Type,
Comments and Communications will be associated with this linked document,Kommentarer og kommunikation vil være forbundet med dette forbundet dokument,
Commit,Begå,
Communication,Kommunikation,
Communication Link,Kommunikationslink,
Communication Type,Kommunikation Type,
Compact Item Print,Kompakt Item Print,
Company History,Firmaets historie,
Company Introduction,Firma Introduktion,
Company Name,Firmaets navn,
Complete,Komplet,
Completed,Afsluttet,
Component,Lønart,
Condition,Tilstand,
Conditions,Betingelser,
Configuration,Konfiguration,
Confirmation Email Template,E-mail bekræftelsesskabelon,
Console,Konsol,
Console Log,Konsollog,
Contact,Kontakt,
Contact Details,Kontaktoplysninger,
Contact Email,Kontakt e-mail,
Contact Numbers,Kontaktnumre,
Contact Phone,Kontakt telefon,
Contact Us Settings,Kontakt os Indstillinger,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Kontaktmuligheder, som ""Sales Query, Support Query"" etc hver på en ny linje eller adskilt af kommaer.",
Contacts,Kontakter,
Content,Indhold,
Content (HTML),Indhold (HTML),
Content (Markdown),Indhold (Markdown),
Content Hash,Indhold Hash,
Content Type,Indholdstype,
Context,Sammenhæng,
Context Script,Kontekst script,
Contributed,bidraget,
Contribution Document Name,Bidragsdokumentnavn,
Contribution Status,Bidragsstatus,
Copyright,Copyright,
Core,Core,
Count,Tælle,
Count Filter,Tælfilter,
Counter,Tæller,
Country,Land,
Country Name,Landenavn,
County,Anvendes ikke,
Create,Opret,
Create Contacts from Incoming Emails,Opret kontakter fra indgående e-mails,
Create Entry,Opret post,
Create Log,Opret log,
Create and Send Newsletters,Opret og send nyhedsbreve,
Created,lavet,
Criticism,Kritik,
Cron,cron,
Cron Format,Cron-format,
Currency,Valuta,
Currency Name,Valuta Navn,
Currency Precision,Valutapræcision,
Current,Nuværende,
Custom,Brugerdefineret,
Custom Base URL,Brugerdefineret basiswebadresse,
Custom CSS,Brugerdefinerede CSS,
Custom Configuration,Brugerdefineret konfiguration,
Custom DocPerm,Tilpasset DocPerm,
Custom Field,Tilpasset Field,
Custom Format,Brugerdefineret format,
Custom HTML Help,Tilpasset HTML Hjælp,
Custom Menu Items,Tilpassede menupunkter,
Custom Options,Brugerdefinerede indstillinger,
Custom Overrides,Tilpassede tilsidesættelser,
Custom Report,Brugerdefineret rapport,
Custom Role,Tilpasset rolle,
Custom SCSS,Brugerdefineret SCSS,
Custom Sidebar Menu,Tilpasset Sidebar Menu,
Custom?,Brugerdefineret?,
Customization,Tilpasning,
Customize Form,Tilpas Form,
Customize Form Field,Tilpas Form Field,
DESC,DESC,
Daily,Daglig,
Daily Long,Dagligt lang,
Danger,Fare,
Dark Color,Mørk farve,
Dashboard,Betjeningspanel,
Dashboard Chart,Dashboard-diagram,
Dashboard Chart Field,Dashboard-diagramfelt,
Dashboard Chart Link,Link til betjeningspanel,
Dashboard Chart Source,Dashboard-kildekilde,
Dashboard Manager,Dashboard Manager,
Dashboard Name,Betjeningspanelnavn,
Dashboard Settings,Betjeningspanelopsætning,
Dashboards,Betjeningspaneler,
Data,Data,
Data Export,Data Eksport,
Data Import,Dataimport,
Database Engine,Database Engine,
Date,Dato,
Date Format,Datoformat,
Date Range,Datointerval,
Date and Number Format,Dato og nummerformat,
Datetime,Datetime,
Day,Dag,
Day of Week,Ugedag,
Days After,Dage efter,
Days Before,Dage før,
Days Before or After,Dage før eller efter,
Default,Standard,
Default Incoming,Standard Indgående,
Default Letter Head,Standard brevhoved,
Default Outgoing,Standard Udgående,
Default Portal Home,Standardportalhjem,
Default Print Format,Standard Print Format,
Default Print Language,Standard printsprog,
Default Redirect URI,Standard Redirect URI,
Default Role at Time of Signup,Standard Rolle på tidspunktet for Tilmeld,
Default Sort Field,Standard sorteringsfelt,
Default Sort Order,Standard sorteringsrækkefølge,
Default Value,Standardværdi,
"Default: ""Contact Us""",Standard: &quot;Kontakt os&quot;,
DefaultValue,Standardværdi,
Defaults,Standardværdier,
Defines actions on states and the next step and allowed roles.,Definerer handlinger på stater og det næste skridt og tilladte roller.,
Defines workflow states and rules for a document.,Definerer workflow stater og regler for et dokument.,
Delayed,forsinket,
Delete,Slet,
Deleted,Slettet,
Deleted DocType,slettet DocType,
Deleted Document,slettet dokument,
Deleted Name,slettet Navn,
Delivery Status,Levering status,
Department,Afdeling,
Dependencies,Afhængigheder,
Depends On,Afhænger af,
Description,Beskrivelse,
"Description for listing page, in plain text, only a couple of lines. (max 200 characters)","Beskrivelse til oversigtssiden, i almindelig tekst, kun et par linjer. (maks. 200 tegn)",
Designation,Betegnelse,
Desk,Skrivebord,
Desk Access,Adgang til skrivebord,
Desktop Icon,Skrivebordsikon,
Details,Detaljer,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","Forskellige &quot;stater&quot; dette dokument kan eksistere i. Ligesom &quot;Open&quot;, &quot;Afventer godkendelse&quot; osv",
Digits,Cifre,
Disable Auto Refresh,Deaktiver automatisk opdatering,
Disable Comments,Deaktivér kommentarer,
Disable Count,Deaktiver Count,
Disable SMTP server authentication,Deaktiver SMTP-servergodkendelse,
Disable Sidebar Stats,Deaktiver sidepanelstatistikker,
Disable Signup,Deaktiver Tilmelding,
Disable Standard Email Footer,Deaktiver standard e-mail-sidefod,
Disabled,Deaktiveret,
Display,Udstilling,
Display Depends On,Displayet afhænger af,
Doc Event,Doc Event,
Doc Events,Doc Events,
Doc Status,Doc status,
DocField,DocField,
DocPerm,DocPerm,
DocShare,DocShare,
DocType,DocType,
DocType Action,DocType-handling,
DocType Event,DocType-begivenhed,
DocType Link,DocType-link,
DocType View,Visning af DocType,
DocType is a Table / Form in the application.,DocType er en tabel / formular i ansøgningen.,
DocType on which this Workflow is applicable.,DocType for denne Workflow er gældende.,
Doctype,doctype,
Document,Dokument,
Document Actions,Dokumenthandlinger,
Document Follow,Følg dokumentet,
Document Link,Dokumentlink,
Document Links,Dokumentlink,
Document Name,Dokumentnavn,
Document Naming Rule,Dokumentnavnregel,
Document Naming Rule Condition,Dokumentnavngivelsesregelbetingelse,
Document Share,Dokumentandel,
Document Share Report,Dokument Del Report,
Document States,Dokument stater,
Document Tag,Dokumentkode,
Document Title,Dokumenttitel,
Document Type,Dokumenttype,
Document Type to Track,"Dokumenttype, der skal spores",
Document Types,Dokumenttyper,
Documentation Link,Dokumentationslink,
Documentation URL,Dokumentations-URL,
Domain,Domæne,
Domain Settings,Domæneindstillinger,
Domains HTML,Domæner HTML,
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Må ikke HTML Encode HTML tags som &lt;script&gt; eller bare tegn som &lt;eller&gt;, som de kunne være bevidst anvendes i dette område",
Don't Override Status,Må ikke Tilsidesæt status,
Don't Send Emails,Send ikke e-mails,
Donut,Wienerbrød,
Download Backups,Download sikkerhedskopier,
Download Template,Hent skabelon,
Dropbox Access Token,Dropbox Access Token,
Dropbox Settings,Dropbox Indstillinger,
Dropdowns,Nedfald,
Due Date,Forfaldsdato,
Due Date Based On,Forfaldsdato baseret på,
Duration,Varighed,
Dynamic Filters,Dynamiske filtre,
Dynamic Filters JSON,Dynamiske filtre JSON,
Dynamic Filters Section,Sektionen for dynamiske filtre,
Dynamic Link,Dynamic Link,
Dynamic Report Filters,Dynamiske rapportfiltre,
Dynamic Route,Dynamisk rute,
Dynamic Template,Dynamisk skabelon,
Edit,Redigér,
Edit Values,Redigér værdier,
Editable Grid,Redigerbar Grid,
Eg. smsgateway.com/api/send_sms.cgi,F.eks. smsgateway.com/api/send_sms.cgi,
Email,EMail,
Email Account,E-mailkonto,
Email Account Name,E-mailkontonavn,
Email Address,Email adresse,
Email Address whose Google Contacts are to be synced.,"E-mail-adresse, hvis Google-kontakter skal synkroniseres.",
Email Addresses,E-mailadresser,
Email Domain,E-mail domæne,
Email Flag Queue,Email Flag kø,
Email Footer Address,Email sidefod-adresse,
Email Group,E-mailgruppe,
Email Group Member,E-mailgruppemedlem,
Email ID,E-mail-id,
Email IDs,Email Ids,
Email Id,E-mail-id,
Email Inbox,E-mail-indbakke,
Email Queue,E-mail kø,
Email Queue Recipient,E-mail-kø-modtager,
Email Queue records.,E-mail-kø poster.,
Email Reply Help,Email Svar Hjælp,
Email Rule,E-mail-regel,
Email Sent,E-mail sendt,
Email Settings,E-mail-indstillinger,
Email Signature,Mailsignatur,
Email Status,E-mail-status,
Email Sync Option,E-mail-synkronisering Option,
Email Template,E-mail-skabelon,
Email To,E-mail Til,
Email Unsubscribe,Email Afmeld,
Emails will be sent with next possible workflow actions,E-mails sendes med næste mulige workflow-handlinger,
Enable,Aktiver,
Enable Auto Reply,Aktiver autosvar,
Enable Automatic Backup,Aktivér automatisk sikkerhedskopiering,
Enable Automatic Linking in Documents,Aktivér automatisk linking i dokumenter,
Enable Comments,Aktiver Kommentarer,
Enable Email Notifications,Aktivér e-mail-meddelelser,
Enable Google Indexing,Tillad Google-indeksering,
Enable In App Website Tracking,Aktiver i App-webstedssporing,
Enable Incoming,Aktiver indgående,
Enable Onboarding,Aktivér ombordstigning,
Enable Outgoing,Aktiver udgående,
Enable Password Policy,Aktivér adgangskodepolitik,
Enable Print Server,Aktivér printserver,
Enable Raw Printing,Aktivér Raw Printing,
Enable Scheduled Jobs,Aktiver planlagte Jobs,
Enable Security,Aktivér sikkerhed,
Enable Social Login,Aktivér social login,
Enable Social Sharing,Aktivér social deling,
Enable Two Factor Auth,Aktivér to faktorauth,
Enabled,Aktiv,
End Date,Slutdato,
End Date Field,Slutdato Field,
Endpoint URL,Endpoint URL,
Endpoints,endpoints,
Ends on,Slutter den,
Energy Point,Energipunkt,
Energy Point Log,Energipunktlog,
Energy Point Rule,Energipunktregel,
Energy Point Settings,Energipunktindstillinger,
Energy Points,Energipoint,
Enter Form Type,Indtast Form Type,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","Indtast standard værdi felter (nøgler) og værdier. Hvis du tilføjer flere værdier for et felt, vil den første blive plukket. Disse standardindstillinger bruges også til at indstille &quot;match&quot; regler tilladelse. Hvis du vil se en liste over felter, gå til &quot;Tilpas Form&quot;.",
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Indtast statiske url parametre her (F.eks. Afsender = ERPNext, brugernavn = ERPNext, password = 1234 mm)",
Enter url parameter for message,Indtast url parameter for besked,
Enter url parameter for receiver nos,Indtast url parameter for receiver nos,
Error,Fejl,
Error Log,Fejllog,
Error Message,Fejl besked,
Event,Begivenhed,
Event Category,Hændelseskategori,
Event Participants,Eventdeltagere,
Event Type,Begivenhed Type,
Everyone,Alle,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","Eks: &quot;farver&quot;: [&quot;# d1d8dd&quot;, &quot;# ff5858&quot;]",
Example,Eksempel,
"Example: ""/desk""",Eksempel: &quot;/ desk&quot;,
Example: #Tree/Account,Eksempel: # træ / konto,
Example: 00001,Eksempel: 00001,
Example: {{ subject }},Eksempel: {{subject}},
Excel,Excel,
Exception,Undtagelse,
Execute,Udfør,
Expert,Ekspert,
Expiration time,udløb tid,
Expire Notification On,Udløber Meddelelse Til,
Expired,Udløbet,
Expires In,udløber I,
Expires On,Udløber på,
Expiry time of QR Code Image Page,Udløbstidspunkt for QR Code Image Page,
Export,Udlæs,
Export From,Eksport fra,
Expose Recipients,Expose modtagere,
"Expression, Optional","Udtryk, Valgfri",
Facebook,Facebook,
Failed,Mislykkedes,
FavIcon,Favicon,
Fax,Telefax,
Featured,Fremhævet,
Feedback,Feedback,
Feedback Request,Feedback Request,
Fetch From,Hent fra,
Field,Felt,
Field Description,Felt Beskrivelse,
Field Name,Feltnavn,
Field To Check,"Felt, der skal kontrolleres",
Field Type,Field Type,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Felt, der repræsenterer Workflow stat for transaktionen (hvis feltet ikke er til stede, en ny skjult brugerdefineret felt vil blive oprettet)",
Field to Track,Felt til spor,
Fieldname,Feltnavn,
Fields,Felter,
Fields Multicheck,Felter Multicheck,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Felter adskilt af komma (,) vil indgå i &quot;Søg efter&quot; liste over Search dialogboksen",
Fieldtype,FieldType,
File,Fil,
File Backup,Filbackup,
File Information,Filoplysninger,
File Name,Filnavn,
File Size,Filstørrelse,
File Type,Filtype,
File URL,Fil URL,
Files,Filer,
Filter Data,Filtreringsdata,
Filter List,Filter liste,
Filter Meta,Filter Meta,
Filter Name,Filtreringsnavn,
Filter Values,Filtrer værdier,
Filters,Filtre,
Filters Configuration,Filtre konfiguration,
Filters Display,filtre Display,
Filters JSON,Filtre JSON,
Filters Section,Filtersektion,
"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>","Filtre vil være tilgængelige via <code>filters</code> .<br><br> Send output som <code>result = [result]</code> eller for gamle typedata <code>data = [columns], [result]</code>",
Finished,Færdig,
First Name,Fornavn,
First Success Message,Første succesmeddelelse,
Flag,Flag,
Float,Float,
Float Precision,Float Precision,
Fold,Fold,
Folder,Folder,
Font,Skrifttype,
Font Properties,Egenskaber for skrifttyper,
Font Size,Skriftstørrelse,
Fonts,Skrifttyper,
Footer,Sidefod,
Footer HTML,Sidefod HTML,
Footer Items,Footer Varer,
Footer Logo,Sidefodslogo,
Footer Template,Sidefodskabelon,
Footer Template Values,Sidefodskabelonværdier,
Footer will display correctly only in PDF,Sidefod vises kun korrekt i PDF,
For DocType Link / DocType Action,For DocType Link / DocType Action,
For Document Event,Til dokumenthændelse,
For User,For bruger,
For Value,For værdi,
For example: {} Open,For eksempel: {} Åben,
"For help see <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","For hjælp, se <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API og eksempler</a>",
"For more information, <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">click here</a>.","<a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">Klik her</a> for mere information.",
Force,Kraft,
Force Show,kraft Show,
Force User to Reset Password,Tving bruger til at nulstille adgangskode,
Form Settings,Formindstillinger,
Form URL-Encoded,Formular URL-kodet,
Format,Format,
Format Data,Format af data,
Forward To Email Address,Frem til email-adresse,
Fraction,Fraktion,
Fraction Units,Fraktion Enheder,
Frappe,frappe,
Frequency,Frekvens,
Friday,Fredag,
From,Fra,
From Date,Fra dato,
From Date Field,Fra dato felt,
From Full Name,Fra Navn,
From User,Fra bruger,
Full,Fuld,
Full Name,Navn,
Full Width,Fuld bredde,
Function,Fungere,
GMail,GMail,
Gantt,Gantt,
Gender,Køn,
Generate Keys,Generer nøgler,
Geo,Geo,
Geolocation,Geolocation,
Get Contacts,Få kontaktpersoner,
Get your globally recognized avatar from Gravatar.com,Få din globalt anerkendt avatar fra Gravatar.com,
Git Branch,Git gren,
GitHub,GitHub,
Global Search DocType,Global søgning DocType,
Global Search Settings,Indstillinger for global søgning,
Global Unsubscribe,Global Afmeld,
Go to Page,Gå til side,
Google,Google,
Google Analytics Anonymize IP,Google Analytics anonymiser IP,
Google Analytics ID,Google Analytics-id,
Google Calendar,Google Kalender,
Google Calendar Event ID,Google Kalenderbegivenheds-id,
Google Calendar ID,Google Kalender-id,
Google Contacts,Google-kontakter,
Google Contacts Id,Google-kontakt-id,
Google Drive,Google Drev,
Google Font,Google-skrifttype,
