Card,Card,
Cards,Karte,
Category,Kategorija,
Category Description,Opis kategorije,
Category Name,Naziv kategorije,
Center,Centar,
Chaining Hash,Chaining Hash,
Change Label (via Custom Translation),Promijeni Label (preko Custom Translation),
Change Password,Promjena lozinke,
Channel,Kanal,
Chart,Grafikon,
Chart Configuration,Konfiguracija grafikona,
Chart Name,Naziv grafikona,
Chart Options,Opcije grafikona,
Chart Source,Izvor grafikona,
Chart Type,Tip grafikona,
Charts,Grafikoni,
Chat,Chat,
Check,Provjeri,
Check this if you want to force the user to select a series before saving. There will be no default if you check this.,Označite ovo ako želite prisiliti korisniku odabir seriju prije spremanja. Tu će biti zadana ako to provjerili.,
Checking this will hide custom doctypes and reports cards in Links section,"Ako potvrdite ovo, sakriti će se prilagođeni doktorski tipovi i kartice izvještaja u odjeljku Veze",
Checksum Version,Verzija Checksum,
Child Tables are shown as a Grid in other DocTypes,Dječje tablice su prikazane kao Grid u ostalim DocTypes,
Choose authentication method to be used by all users,Izaberite metod autentifikacije koji će koristiti svi korisnici,
City,Grad,
City/Town,Grad / Mjesto,
Clicked,Kliknuli,
Client,Klijent,
Client Code,Šifra klijenta,
Client Credentials,akreditiva klijent,
Client ID,ID klijenta,
Client Information,Informacije o klijentu,
Client Script,Client Script,
Client Secret,klijent Secret,
Client URLs,URL-ovi klijenta,
Close Condition,Zatvori stanje,
Closed,Zatvoreno,
Code,Šifra,
Collapsible,Sklopivi,
Collapsible Depends On,Sklopivi Ovisi On,
Color,Boja,
Column Break,Kolona Break,
Column Name,Kolona Ime,
Columns,kolumne,
Columns / Fields,Stupci / polja,
Comment,Komentiraj,
Comment By,Komentar od strane,
Comment Email,Komentar e-pošte,
Comment Type,Komentar Type,
Comments and Communications will be associated with this linked document,Komentari i komunikacija će biti povezani s ovom povezani dokument,
Commit,Počini,
Communication,Komunikacija,
Communication Link,Komunikacijska veza,
Communication Type,Vrsta komunikacije,
Compact Item Print,Compact Stavka Print,
Company History,Istorija firme,
Company Introduction,Tvrtka Uvod,
Company Name,Naziv preduzeća,
Complete,Kompletan,
Completed,Dovršen,
Component,sastavni,
Condition,Stanje,
Conditions,Uslovi,
Configuration,Konfiguracija,
Confirmation Email Template,Predložak e-pošte za potvrdu,
Console,Konzola,
Console Log,Dnevnik konzole,
Contact,Kontakt,
Contact Details,Kontakt podaci,
Contact Email,Kontakt email,
Contact Numbers,Kontakt brojevi,
Contact Phone,Kontakt telefon,
Contact Us Settings,Kontaktirajte nas Settings,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Kontakt opcije, poput &quot;Sales Query, Podrška upit&quot; itd jedni na novoj liniji ili odvojene zarezima.",
Contacts,Kontakti,
Content,Sadržaj,
Content (HTML),Sadržaj (HTML),
Content (Markdown),Sadržaj (Markdown),
Content Hash,Sadržaj Ljestve,
Content Type,Vrsta sadržaja,
Context,Kontekst,
Context Script,Kontekstna skripta,
Contributed,Doprinosi,
Contribution Document Name,Naziv dokumenta za doprinos,
Contribution Status,Status doprinosa,
Copyright,Autorsko pravo,
Core,Srž,
Count,Grof,
Count Filter,Filter za brojanje,
Counter,Counter,
Country,Zemlja,
Country Name,Država Ime,
County,okrug,
Create,Stvoriti,
Create Contacts from Incoming Emails,Stvorite kontakte iz dolazne e-pošte,
Create Entry,Napravite unos,
Create Log,Kreirajte dnevnik,
Create and Send Newsletters,Kreiranje i slanje newsletter,
Created,Created,
Criticism,Kritika,
Cron,Cron,
Cron Format,Cron Format,
Currency,Valuta,
Currency Name,Valuta Ime,
Currency Precision,Valuta Precision,
Current,struja,
Custom,Običaj,
Custom Base URL,Prilagođeni bazni URL,
Custom CSS,Prilagođeni CSS,
Custom Configuration,Prilagođena konfiguracija,
Custom DocPerm,Custom DocPerm,
Custom Field,Prilagođeno polje,
Custom Format,Custom Format,
Custom HTML Help,Custom HTML Pomoć,
Custom Menu Items,Korisnički meni Predmeti,
Custom Options,Prilagođene opcije,
Custom Overrides,Prilagođene zamjene,
Custom Report,Prilagođeno izvješće,
Custom Role,Custom Uloga,
Custom SCSS,Prilagođeni SCSS,
Custom Sidebar Menu,Custom Sidebar Menu,
Custom?,Prilagođena?,
Customization,Prilagodba,
Customize Form,Prilagodite obrazac,
Customize Form Field,Prilagodba polja obrasca,
DESC,DESC,
Daily,Svakodnevno,
Daily Long,Svakodnevno,
Danger,Opasnost,
Dark Color,Tamna boja,
Dashboard,Nadzorna ploča,
Dashboard Chart,Dashboard karta,
Dashboard Chart Field,Polje grafikona nadzorne ploče,
Dashboard Chart Link,Veza veze grafikona na nadzornoj ploči,
Dashboard Chart Source,Izvor grafikona na nadzornoj ploči,
Dashboard Manager,Dashboard Manager,
Dashboard Name,Naziv nadzorne ploče,
Dashboard Settings,Postavke nadzorne ploče,
Dashboards,Nadzorne ploče,
Data,Podaci,
Data Export,Izvoz podataka,
Data Import,Uvoz podataka,
Database Engine,Database Engine,
Date,Datum,
Date Format,Format datuma,
Date Range,Datum Range,
Date and Number Format,Datum i oblik brojeva,
Datetime,Datum i vrijeme,
Day,dan,
Day of Week,Dan Tjedan,
Days After,Nakon dana,
Days Before,Dana prije,
Days Before or After,Dana prije ili poslije,
Default,Podrazumjevano,
Default Incoming,Uobičajeno Incoming,
Default Letter Head,Uobičajeno Letter Head,
Default Outgoing,Uobičajeno Odlazni,
Default Portal Home,Početna Portal Home,
Default Print Format,Zadani oblik ispisa,
Default Print Language,Podrazumevani jezik ispisa,
Default Redirect URI,Uobičajeno Redirect URI,
Default Role at Time of Signup,Uobičajeno Uloga u vrijeme Signup,
Default Sort Field,Podrazumevano Sortiranje polja,
Default Sort Order,Podrazumevani redosled sortiranja,
Default Value,Zadana vrijednost,
"Default: ""Contact Us""","Zadano: ""Kontaktirajte nas""",
DefaultValue,Zadana vrijednost,
Defaults,Zadani,
Defines actions on states and the next step and allowed roles.,Definira radnji na državama i sljedeći korak i dozvoljeno uloge.,
Defines workflow states and rules for a document.,Definira workflow država i pravila za dokument.,
Delayed,Odgođen,
Delete,Izbrisati,
Deleted,Deleted,
Deleted DocType,Deleted DocType,
Deleted Document,Deleted Document,
Deleted Name,Deleted ime,
Delivery Status,Status isporuke,
Department,Odjel,
Dependencies,Zavisnosti,
Depends On,Zavisi od,
Description,Opis,
"Description for listing page, in plain text, only a couple of lines. (max 200 characters)","Opis stranice s popisom, u običnom tekstu, samo nekoliko redaka. (najviše 200 znakova)",
Designation,Oznaka,
Desk,Pisaći sto,
Desk Access,Desk Access,
Desktop Icon,desktop Icon,
Details,Detalji,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","Različita ""Stanja"", ovaj dokument može postojati u ""Otvoreno"", ""Na čekanju za odobrenje"", itd.",
Digits,Znamenke,
Disable Auto Refresh,Onemogući automatsko osvežavanje,
Disable Comments,Onemogući komentare,
Disable Count,Onemogući brojanje,
Disable SMTP server authentication,Onemogući provjeru autentičnosti SMTP servera,
Disable Sidebar Stats,Onemogući statistiku bočne trake,
Disable Signup,Ugasiti prijave,
Disable Standard Email Footer,Onemogućiti Standard mail Footer,
Disabled,Ugašeno,
Display,Prikaz,
Display Depends On,Prikaz Ovisi On,
Doc Event,Doc Event,
Doc Events,Doc Events,
Doc Status,Doc status,
DocField,DocField,
DocPerm,DocPerm,
DocShare,DocShare,
DocType,DocType,
DocType Action,DocType Action,
DocType Event,DocType Event,
DocType Link,DocType Link,
DocType View,DocType View,
DocType is a Table / Form in the application.,Vrsta dokumenta je Tabela / obrazac u aplikaciji.,
DocType on which this Workflow is applicable.,Vrsta dokumenta na koje se primjenjuje ovaj radni proces.,
Doctype,Vrsta dokumenta,
Document,Dokument,
Document Actions,Akcije dokumenta,
Document Follow,Document Follow,
Document Link,Link dokumenta,
Document Links,Veze do dokumenta,
Document Name,Dokument Ime,
Document Naming Rule,Pravilo imenovanja dokumenata,
Document Naming Rule Condition,Stanje pravila za imenovanje dokumenata,
Document Share,Document Share,
Document Share Report,Izvještaj o dijeljenu dokumenata,
Document States,Dokument States,
Document Tag,Oznaka dokumenta,
Document Title,Naslov dokumenta,
Document Type,Tip dokumenta,
Document Type to Track,Vrsta dokumenta za praćenje,
Document Types,Vrste dokumenata,
Documentation Link,Link za dokumentaciju,
Documentation URL,URL dokumentacije,
Domain,Domena,
Domain Settings,Domain Postavke,
Domains HTML,Domene HTML,
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Nemojte HTML kodiranje HTML tagove kao &lt;script&gt; ili samo likovi poput &lt;ili&gt;, kao što se može namjerno koristiti u ovoj oblasti",
Don't Override Status,Ne zamenjuju Status,
Don't Send Emails,Ne šaljite e-poštu,
Donut,Krofna,
Download Backups,Download Backup,
Download Template,Preuzmite predložak,
Dropbox Access Token,Dropbox Access Token,
Dropbox Settings,Dropbox Postavke,
Dropdowns,Padanja,
Due Date,Datum dospijeća,
Due Date Based On,Due Date Based On,
Duration,Trajanje,
Dynamic Filters,Dinamički filtri,
Dynamic Filters JSON,Dinamički filtri JSON,
Dynamic Filters Section,Odjeljak za dinamičke filtere,
Dynamic Link,Dinamička poveznica,
Dynamic Report Filters,Filteri za dinamički izvještaj,
Dynamic Route,Dinamička ruta,
Dynamic Template,Dinamički predložak,
Edit,Uredi,
Edit Values,Uredi vrijednosti,
Editable Grid,Editable Grid,
Eg. smsgateway.com/api/send_sms.cgi,Npr.. smsgateway.com / api / send_sms.cgi,
Email,Email,
Email Account,Email nalog,
Email Account Name,Naziv Email naloga,
Email Address,E-mail adresa,
Email Address whose Google Contacts are to be synced.,Adresa e-pošte čiji se Google kontakti trebaju sinkronizirati.,
Email Addresses,E-mail adrese,
Email Domain,E-mail Domain,
Email Flag Queue,E-mail Flag Queue,
Email Footer Address,E-mail adresa Footer,
Email Group,E-mail Group,
Email Group Member,Podijelite Grupa članova,
Email ID,Email ID,
Email IDs,E-mail Ids,
Email Id,Email ID,
Email Inbox,Inbox e-pošte,
Email Queue,E-mail Queue,
Email Queue Recipient,E-mail Queue Primalac,
Email Queue records.,E-mail Queue Records.,
Email Reply Help,Email Reply Help,
Email Rule,E-mail pravilo,
Email Sent,E-mail poslan,
Email Settings,Postavke e-pošte,
Email Signature,E-mail potpis,
Email Status,E-mail Status,
Email Sync Option,E-mail Sync Opcija,
Email Template,Email Template,
Email To,E-mail Da,
Email Unsubscribe,E-mail Odjava,
Emails will be sent with next possible workflow actions,E-poruke će biti poslate sa sledećim mogućim radnim tokovima,
Enable,omogućiti,
Enable Auto Reply,Enable Auto Odgovor,
Enable Automatic Backup,Omogućite automatsku rezervnu kopiju,
Enable Automatic Linking in Documents,Omogući automatsko povezivanje u dokumentima,
Enable Comments,Omogućite Komentari,
Enable Email Notifications,Omogući Obavijesti putem e-pošte,
Enable Google Indexing,Omogućite Google indeksiranje,
Enable In App Website Tracking,Omogući praćenje web lokacija u aplikaciji,
Enable Incoming,Enable Incoming,
Enable Onboarding,Omogućite Onboarding,
Enable Outgoing,Enable Odlazni,
Enable Password Policy,Omogućite Password Policy,
Enable Print Server,Omogući Server za štampanje,
Enable Raw Printing,Omogući sirovi ispis,
Enable Scheduled Jobs,Omogućite rasporedu radnih mjesta,
Enable Security,Omogući sigurnost,
Enable Social Login,Omogući društveni prijava,
Enable Social Sharing,Omogući društveno dijeljenje,
Enable Two Factor Auth,Omogući dva faktora Auth,
Enabled,Omogućeno,
End Date,Datum završetka,
End Date Field,Kraj Datum Polja,
Endpoint URL,URL krajnje tačke,
Endpoints,Krajnje tačke,
Ends on,Završava,
Energy Point,Energetska tačka,
Energy Point Log,Evidencija energetske tačke,
Energy Point Rule,Pravilo energetske tačke,
Energy Point Settings,Postavke energetske tačke,
Energy Points,Energetski bodovi,
Enter Form Type,Unesite Obrazac Vid,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","Unesite polja zadana vrijednost (tipke) i vrijednosti. Ako dodati više vrijednosti za polje, prvi će biti odabran. Ove defaults se također koristi za podešavanje &quot;utakmicu&quot; pravila dozvolu. Da biste vidjeli popis polja, idite na &quot;Prilagodi Obrazac&quot;.",
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Unesite statičke parametre URL ovdje (npr. pošiljatelj = ERPNext, username = ERPNext, lozinkom = 1234 itd.)",
Enter url parameter for message,Unesite URL parametar za poruke,
Enter url parameter for receiver nos,Unesite URL parametar za prijemnike br,
Error,Pogreška,
Error Log,Error Log,
Error Message,Poruka o grešci,
Event,Događaj,
Event Category,Kategorija događaja,
Event Participants,Učesnici događaja,
Event Type,Vrsta događaja,
Everyone,Svi,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","Npr .: &quot;boje&quot;: [&quot;# d1d8dd&quot;, &quot;# ff5858&quot;]",
Example,Primjer,
"Example: ""/desk""",Primjer: &quot;/ desk&quot;,
Example: #Tree/Account,Primjer: # Stablo / račun,
Example: 00001,Primjer: 00001,
Example: {{ subject }},Primjer: {{subject}},
Excel,Excel,
Exception,Izuzetak,
Execute,Izvršiti,
Expert,stručnjak,
Expiration time,vrijeme isteka,
Expire Notification On,Expire Notification On,
Expired,Istekla,
Expires In,ističe u,
Expires On,ističe,
Expiry time of QR Code Image Page,Vreme isteka QR kodne stranice,
Export,Izvoz,
Export From,Izvoz iz,
Expose Recipients,izložiti primatelja,
"Expression, Optional","Expression, fakultativno",
Facebook,Facebook,
Failed,Nije uspio,
FavIcon,Favicon,
Fax,Fax,
Featured,Istaknuto,
Feedback,Povratna veza,
Feedback Request,povratne informacije Upit,
Fetch From,Fetch From,
Field,polje,
Field Description,Opis polja,
Field Name,Naziv polja,
Field To Check,Polje za provjeru,
Field Type,Vrsta polja,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Područje koje predstavlja tijeka državu transakcije (ako polje nije prisutan, novi skriveno Custom Field će biti stvoren)",
Field to Track,Polje za praćenje,
Fieldname,"Podataka, Naziv Polja",
Fields,Polja,
Fields Multicheck,Fields Multicheck,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Polja odvojenih zarezom (,) će biti uključeni u &quot;Pretraga po&quot; listi Traži za dijalog",
Fieldtype,Polja,
File,Datoteka,
File Backup,File Backup,
File Information,Informacije o datoteci,
File Name,Naziv datoteke,
File Size,Veličina,
File Type,Tip datoteke,
File URL,URL datoteke,
Files,Files,
Filter Data,filter podataka,
Filter List,Lista filtera,
Filter Meta,Filter Meta,
Filter Name,Ime filma,
Filter Values,Vrednosti filtera,
Filters,Filteri,
Filters Configuration,Konfiguracija filtera,
Filters Display,filteri Display,
Filters JSON,Filteri JSON,
Filters Section,Odjeljak filtera,
"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>","Filteri će biti dostupni putem <code>filters</code> .<br><br> Pošaljite izlaz kao <code>result = [result]</code> ili za podatke starog stila <code>data = [columns], [result]</code>",
Finished,Gotov,
First Name,Ime,
First Success Message,Prva poruka o uspehu,
Flag,Flag,
Float,Plutati,
Float Precision,Float Precision,
Fold,Saviti,
Folder,Fascikla,
Font,Font,
Font Properties,Svojstva fonta,
Font Size,Veličina fonta,
Fonts,Fontovi,
Footer,Footer,
Footer HTML,Footer HTML,
Footer Items,Footer Proizvodi,
Footer Logo,Podnožje Logo,
Footer Template,Predložak podnožja,
Footer Template Values,Vrijednosti predloška podnožja,
Footer will display correctly only in PDF,Footer će se ispravno prikazati samo u PDF-u,
For DocType Link / DocType Action,Za DocType Link / DocType Action,
For Document Event,Za događaj s dokumentima,
For User,za korisnika,
For Value,Za vrijednost,
For example: {} Open,Na primer: {} Otvori,
"For help see <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","Za pomoć pogledajte <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">API i primjere klijentske skripte</a>",
"For more information, <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">click here</a>.","Za više informacija, <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">kliknite ovdje</a> .",
Force,sila,
Force Show,Force Show,
Force User to Reset Password,Prisilite korisnika da resetira lozinku,
Form Settings,Postavke obrasca,
Form URL-Encoded,URL obrasca-šifriran,
Format,format,
Format Data,Format Data,
Forward To Email Address,Napadač na e-mail adresu,
Fraction,Frakcija,
Fraction Units,Frakcije Jedinice,
Frappe,frape,
Frequency,frekvencija,
Friday,Petak,
From,Od,
From Date,Od datuma,
From Date Field,Iz polja datuma,
From Full Name,Od Ime i prezime,
From User,Od korisnika,
Full,Pun,
Full Name,Ime i prezime,
Full Width,Puna širina,
