Allot Points To Assigned Users,Allot Points To Users Ditetapkan,
Allow,Benarkan,
Allow Auto Repeat,Benarkan Ulang Auto,
Allow Bulk Edit,Benarkan Edit Bulk,
Allow Comments,Benarkan Comments,
Allow Consecutive Login Attempts ,Benarkan Percubaan Masuk Berturut-turut,
Allow Delete,Benarkan Padam,
Allow Dropbox Access,Membenarkan akses Dropbox,
Allow Guest,Benarkan tetamu,
Allow Guest to View,Membolehkan tetamu untuk Lihat,
Allow Guests to Upload Files,Benarkan tetamu memuat naik fail,
Allow Import (via Data Import Tool),Benarkan Import (melalui Tool Import Data),
Allow Incomplete Forms,Benarkan Borang yang tidak lengkap,
Allow Login After Fail,Benarkan Masuk Selepas Gagal,
Allow Login using Mobile Number,Benarkan Log masuk menggunakan Nombor Telefon,
Allow Login using User Name,Benarkan Log masuk menggunakan Nama Pengguna,
Allow Modules,Benarkan Modul,
Allow Print,Benarkan Cetak,
Allow Print for Cancelled,Benarkan Cetak untuk Dibatalkan,
Allow Print for Draft,Benarkan Cetak untuk Draf,
Allow Read On All Link Options,Benarkan Baca Pada Semua Pilihan Pautan,
Allow Rename,Benarkan Rename,
Allow Roles,Benarkan Peranan,
Allow Self Approval,Benarkan Kelulusan Diri,
Allow approval for creator of the document,Benarkan kelulusan pencipta dokumen,
Allow document creation via Email,Benarkan pembuatan dokumen melalui E-mel,
Allow events in timeline,Benarkan peristiwa dalam garis masa,
Allow in Quick Entry,Benarkan dalam Kemasukan Pantas,
Allow on Submit,Benarkan di Hantar,
Allow only one session per user,Benarkan hanya satu sesi setiap pengguna,
Allow page break inside tables,Benarkan pemisah halaman dalam jadual,
Allow saving if mandatory fields are not filled,Benarkan menjimatkan jika medan mandatori tidak diisi,
Allow user to login only after this hour (0-24),Membenarkan pengguna untuk log masuk hanya selepas jam ini (0-24),
Allow user to login only before this hour (0-24),Membenarkan pengguna untuk log masuk sahaja sebelum jam ini (0-24),
Allowed,Dibenarkan,
Allowed In Mentions,Dibenarkan dalam Mentions,
"Always add ""Draft"" Heading for printing draft documents",Sentiasa menambah &quot;Draf&quot; Tajuk untuk mencetak draf dokumen,
Amend,Meminda,
Amended From,Pindaan Dari,
An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [favicon-generator.org],Satu file icon dengan sambungan .ico. Harus 16 x 16 px. Dijana menggunakan penjana favicon. [favicon-generator.org],
Analytics,Analytics,
Annual,Tahunan,
Anonymous,Anonymous,
Any string-based printer languages can be used. Writing raw commands requires knowledge of the printer's native language provided by the printer manufacturer. Please refer to the developer manual provided by the printer manufacturer on how to write their native commands. These commands are rendered on the server side using the Jinja Templating Language.,Sebarang bahasa pencetak berasaskan rentak boleh digunakan. Menulis arahan mentah memerlukan pengetahuan mengenai bahasa asli pencetak yang disediakan oleh pengeluar pencetak. Sila rujuk manual pembangun yang disediakan oleh pengeluar pencetak tentang cara menulis arahan asal mereka. Perintah ini diberikan di sebelah pelayan menggunakan Bahasa Templat Jinja.,
App,Aplikasi,
App Access Key,Aplikasi Access Key,
App Client ID,ID App Pelanggan,
App Client Secret,Secret Pelanggan App,
App Name,Nama App,
App Secret Key,App Rahsia Utama,
Append Emails to Sent Folder,Tambah E-mel ke Folder Terkirim,
Append To,Untuk menambah,
Applicable For,Terpakai Untuk,
Application Logo,Logo Aplikasi,
Application Name,nama aplikasi,
Application Version,Versi Aplikasi,
Applied On,Digunakan Pada,
Apply Document Permissions,Memohon Kebenaran Dokumen,
Apply Only Once,Terapkan Hanya Sekali,
Apply Strict User Permissions,Memohon Kebenaran Pengguna ketat,
Apply To All Document Types,Memohon kepada Semua Jenis Dokumen,
Apply this rule if the User is the Owner,Guna kaedah ini jika pengguna adalah Pemilik,
Apply this rule only once per document,Gunakan peraturan ini sekali sahaja setiap dokumen,
Appreciation,Penghargaan,
Archived,Arkib,
Arial,Arial,
Assign Condition,Berikan Keadaan,
Assign To Users,Berikan kepada Pengguna,
Assigned,ditugaskan,
Assigned By,Ditugaskan oleh,
Assigned By Full Name,Ditugaskan Dengan Nama Penuh,
Assignment,tugasan,
Assignment Completed,tugasan Bidang,
Assignment Days,Hari Tugasan,
Assignment Rule,Peraturan Penyerahan,
Assignment Rule Day,Hari Peraturan Penyerahan,
Assignment Rule User,Pengguna Peraturan Tugasan,
Assignment Rules,Kaedah Penyerahan,
Assignments,Tugasan,
Attach,Lampirkan,
Attach Image,Lampirkan imej,
Attach Print,Lampirkan Cetak,
Attached File,Fail yang dilampirkan,
Attached To DocType,Dilampirkan Untuk DOCTYPE,
Attached To Field,Dilampirkan Ke Lapangan,
Attached To Name,Dilampirkan Untuk Nama,
Attachment,Lampiran,
Attachment Limit (MB),Had Lampiran (MB),
Attachment Link,Pautan Lampiran,
Attachment Removed,lampiran Dikeluarkan,
Attachments,Lampiran,
Auth URL Data,Data URL Auth,
Authentication,pengesahan,
Author,Pengarang,
Authorization Code,Kod Pengesahan,
Authorize API Indexing  Access,Mengizinkan Akses Pengindeksan API,
Authorize Google Calendar Access,Mengotorkan Akses Kalendar Google,
Authorize Google Contacts Access,Mengotorkan Akses Kenalan Google,
Authorize Google Drive Access,Diberikan Akses Google Drive,
Authorize URL,Kebenaran URL,
Authorized,yang diberi kuasa,
Auto,Auto,
Auto Email Report,Auto Laporan Email,
Auto Name,Nama Auto,
Auto Repeat,Auto Ulang,
Auto Reply Message,Auto Balas Mesej,
Automatically Assign Documents to Users,Menugaskan Dokumen secara automatik kepada Pengguna,
Automation,Automasi,
Avatar,Avatar,
Average,Purata,
Awaiting Password,Menunggu Kata Laluan,
Awaiting password,menunggu Kata laluan,
BCC,BCC,
Background Color,Warna Latar Belakang,
Background Workers,Pekerja latar Belakang,
Backup Details,Butiran Sandaran,
Backup Files,Fail Sandaran,
Backup Folder ID,ID Folder Sandaran,
Backup Folder Name,Nama Folder Sandaran,
Backup Frequency,Kekerapan Backup,
Backup public and private files along with the database.,Sandarkan fail awam dan peribadi bersama dengan pangkalan data.,
Backups,sandaran,
Banner,Banner,
Banner HTML,Banner HTML,
Banner Image,Banner Image,
Banner is above the Top Menu Bar.,Banner di atas Menu Bar Top.,
Bar,Bar,
Barcode,Barcode,
Base Distinguished Name (DN),Base Distinguished Nama (DN),
Base URL,URL Asas,
Based On,Berdasarkan,
Based on Field,Berdasarkan Padang,
Based on Permissions For User,Berdasarkan Kebenaran Untuk Pengguna,
Basic,Asas,
Before Cancel,Sebelum Batal,
Before Delete,Sebelum Padam,
Before Insert,Sebelum Masukkan,
Before Save,Sebelum Simpan,
Before Save (Submitted Document),Sebelum Simpan (Dokumen Dihantar),
Before Submit,Sebelum Hantar,
Beginner,Permulaan,
Beta,beta,
Billing,Bil,
Bio,Bio,
Birth Date,Tarikh lahir,
Block Module,Sekat Modul,
Block Modules,Sekat Modul,
Blocked,disekat,
Blog Category,Blog Kategori,
Blog Intro,Blog Pengenalan,
Blog Introduction,Blog Pengenalan,
Blog Post,Blog Post,
Blog Settings,Blog Tetapan,
Blog Title,Blog Title,
Blogger,Blogger,
Blue,Blue,
Bold,Bold,
Bot,bot,
Bottom,Bawah,
Bounced,Melantun,
Brand,Jenama,
Brand HTML,Jenama HTML,
Brand Image,Imej jenama,
Breadcrumbs,Serbuk roti,
Browser,Penyemak Imbas,
Browser Version,Versi Penyemak Imbas,
Brute Force Security,Keselamatan Force Brute,
Bucket Name,Nama Baldi,
Bulk Update,Update Bulk,
Button,Button,
Button Gradients,Kecerunan Butang,
Button Rounded Corners,Sudut Bulat Butang,
Button Shadows,Bayangan Butang,
Bypass Restricted IP Address Check If Two Factor Auth Enabled,Alamat IP Terhad Bypass Periksa Jika Dua Faktor Pengesahan Diaktifkan,
Bypass Two Factor Auth for users who login from restricted IP Address,Bypass Two Factor Auth untuk pengguna yang masuk dari Alamat IP terhad,
Bypass restricted IP Address check If Two Factor Auth Enabled,Bypass cek alamat IP terhad Jika Dua Faktor Auth Diaktifkan,
CC,CC,
CSS,CSS,
CSS Class,Kelas CSS,
CSV,CSV,
CTA Label,Label CTA,
CTA URL,URL CTA,
Calendar,Kalendar,
Calendar Name,Nama Kalendar,
Calendar View,Paparan Kalendar,
Call,Panggilan,
Call To Action,Ajakan Bertindak,
Call To Action URL,URL Ajakan Bertindak,
Callback Message,Mesej Panggilan Balik,
Callback Title,Tajuk Panggilan Balik,
Campaign,Kempen,
Cancel,Batal,
Cancelled,Dibatalkan,
Card,Kad,
Cards,Kad,
Category,Kategori,
Category Description,kategori Penerangan,
Category Name,Kategori Nama,
Center,Pusat,
Chaining Hash,Chaining Hash,
Change Label (via Custom Translation),Tukar Label (melalui Custom Terjemahan),
Change Password,Tukar kata laluan,
Channel,Saluran,
Chart,Carta,
Chart Configuration,Konfigurasi Carta,
Chart Name,Nama Carta,
Chart Options,Pilihan Carta,
Chart Source,Sumber Carta,
Chart Type,Jenis Carta,
Charts,Carta,
Chat,Chat,
Check,Semak,
Check this if you want to force the user to select a series before saving. There will be no default if you check this.,Semak ini jika anda mahu untuk memaksa pengguna untuk memilih siri sebelum menyimpan. Tidak akan ada lalai jika anda mendaftar ini.,
Checking this will hide custom doctypes and reports cards in Links section,Memeriksa ini akan menyembunyikan jenis dokumen dan kad laporan tersuai di bahagian Pautan,
Checksum Version,Versi Checksum,
Child Tables are shown as a Grid in other DocTypes,Jadual Kanak-kanak ditunjukkan sebagai Grid dalam DocTypes lain,
Choose authentication method to be used by all users,Pilih kaedah pengesahan yang akan digunakan oleh semua pengguna,
City,City,
City/Town,Bandar / Pekan,
Clicked,Klik,
Client,Pelanggan,
Client Code,Kod Pelanggan,
Client Credentials,Bukti kelayakan pelanggan,
Client ID,ID pelanggan,
Client Information,Maklumat Pelanggan,
Client Script,Skrip Pelanggan,
Client Secret,Secret pelanggan,
Client URLs,URL pelanggan,
Close Condition,Tutup keadaan,
Closed,Ditutup,
Code,Kod,
Collapsible,Lipat,
Collapsible Depends On,Lipat Bergantung Pada,
Color,Warna,
Column Break,Ruangan Cuti,
Column Name,Ruangan Nama,
Columns,Kolum,
Columns / Fields,Lajur / Medan,
Comment,Komen,
Comment By,Komen oleh,
Comment Email,E-mel Komen,
Comment Type,Komen Jenis,
Comments and Communications will be associated with this linked document,Komen dan Komunikasi akan dikaitkan dengan dokumen berkaitan ini,
Commit,Komited,
Communication,Komunikasi,
Communication Link,Pautan Komunikasi,
Communication Type,Jenis Komunikasi,
Compact Item Print,Compact Perkara Cetak,
Company History,Sejarah Syarikat,
Company Introduction,Pengenalan Syarikat,
Company Name,Nama Syarikat,
Complete,Lengkap,
Completed,Siap,
Component,komponen,
Condition,Keadaan,
Conditions,Syarat-syarat,
Configuration,Konfigurasi,
Confirmation Email Template,Templat E-mel Pengesahan,
Console,Konsol,
Console Log,Log Konsol,
Contact,Hubungi,
Contact Details,Butiran Hubungi,
Contact Email,Hubungi E-mel,
Contact Numbers,Nombor perhubungan,
Contact Phone,Hubungi Telefon,
Contact Us Settings,Hubungi Kami Tetapan,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Pilihan kenalan, seperti &quot;Jualan Pertanyaan, Sokongan Query&quot; dan lain-lain setiap pada baris baru atau dipisahkan dengan tanda koma.",
Contacts,Kenalan,
Content,Kandungan,
Content (HTML),Kandungan (HTML),
Content (Markdown),Kandungan (Markdown),
Content Hash,Hash kandungan,
Content Type,Jenis kandungan,
Context,Konteks,
Context Script,Skrip Konteks,
Contributed,Sumbangan,
Contribution Document Name,Nama Dokumen Sumbangan,
Contribution Status,Status Caruman,
Copyright,Hak cipta,
Core,Teras,
Count,Kira,
Count Filter,Kira Penapis,
Counter,Kaunter,
Country,Negara,
Country Name,Nama Negara,
County,Daerah,
Create,Buat,
Create Contacts from Incoming Emails,Buat Kenalan dari E-mel Masuk,
Create Entry,Buat Penyertaan,
Create Log,Buat Log,
Create and Send Newsletters,Buat dan Hantar Surat Berita,
Created,Dibuat,
Criticism,Kritikan,
Cron,Cron,
Cron Format,Format Cron,
Currency,Mata Wang,
Currency Name,Nama Mata Wang,
Currency Precision,mata wang Precision,
Current,Semasa,
Custom,Custom,
Custom Base URL,URL Pangkalan Khusus,
Custom CSS,CSS Custom,
Custom Configuration,Konfigurasi Tersuai,
Custom DocPerm,Custom DocPerm,
Custom Field,Custom Field,
Custom Format,Format Custom,
Custom HTML Help,Custom HTML Bantuan,
Custom Menu Items,Item Custom Menu,
Custom Options,Pilihan Tersuai,
Custom Overrides,Penggantian Tersuai,
Custom Report,Laporan Kastam,
Custom Role,Peranan adat,
Custom SCSS,SCSS tersuai,
Custom Sidebar Menu,Custom Sidebar Menu,
Custom?,Custom?,
Customization,Ubahsuaian,
Customize Form,Menyesuaikan Borang,
Customize Form Field,Menyesuaikan Borang Field,
DESC,DESC,
Daily,Daily,
Daily Long,Harian Panjang,
Danger,Bahaya,
Dark Color,Warna gelap,
Dashboard,Papan Pemuka,
Dashboard Chart,Carta Dashboard,
Dashboard Chart Field,Field Chart Dashboard,
Dashboard Chart Link,Carta Dashboard Link,
Dashboard Chart Source,Sumber Carta Dashboard,
Dashboard Manager,Pengurus Papan Pemuka,
Dashboard Name,Nama Papan Pemuka,
Dashboard Settings,Tetapan Papan Pemuka,
Dashboards,Papan pemuka,
Data,Data,
Data Export,Eksport Data,
Data Import,Import Data,
Database Engine,database Engine,
Date,Tarikh,
Date Format,Format tarikh,
Date Range,Julat tarikh,
Date and Number Format,Format Tarikh dan Nombor,
Datetime,Datetime,
Day,hari,
Day of Week,Hari Minggu,
Days After,Selepas hari,
Days Before,Sebelum hari,
Days Before or After,Hari Sebelum atau Selepas,
Default,Default,
Default Incoming,Default masuk,
Default Letter Head,Surat Ketua Default,
Default Outgoing,Keluar Default,
Default Portal Home,Laman Utama Portal Lalai,
Default Print Format,Cetak Format Default,
Default Print Language,Bahasa Cetakan Lalai,
Default Redirect URI,Redirect URI lalai,
Default Role at Time of Signup,Peranan Lalai di Masa Daftar,
Default Sort Field,Bidang Isih Semula Default,
Default Sort Order,Pesalah Susut Lalai,
Default Value,Nilai lalai,
"Default: ""Contact Us""",Lalai: &quot;Hubungi Kami&quot;,
DefaultValue,DefaultValue,
Defaults,Lalai,
Defines actions on states and the next step and allowed roles.,Mentakrifkan tindakan ke atas negeri-negeri dan langkah seterusnya dan membenarkan peranan.,
Defines workflow states and rules for a document.,Mentakrifkan negeri aliran kerja dan kaedah-kaedah bagi dokumen.,
Delayed,Lambat,
Delete,Padam,
Deleted,Dihapuskan,
Deleted DocType,DOCTYPE dipadam,
Deleted Document,Dokumen dipadam,
Deleted Name,Nama dipadam,
Delivery Status,Status Penghantaran,
Department,Jabatan,
Dependencies,Kebergantungan,
Depends On,Bergantung Pada,
Description,Penerangan,
"Description for listing page, in plain text, only a couple of lines. (max 200 characters)","Penerangan untuk halaman penyenaraian, dalam teks biasa, hanya beberapa baris. (maksimum 200 aksara)",
Designation,Jawatan,
Desk,Meja,
Desk Access,meja Access,
Desktop Icon,Ikon desktop,
Details,Butiran,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","Berbeza &quot;Negeri&quot; dokumen ini boleh wujud dalam. Seperti &quot;Open&quot;, &quot;Menunggu Kelulusan&quot; dan lain-lain",
Digits,Digit,
Disable Auto Refresh,Lumpuhkan Segera Semula Auto,
Disable Comments,Lumpuhkan Komen,
Disable Count,Lumpuhkan Count,
Disable SMTP server authentication,Lumpuhkan pengesahan pelayan SMTP,
Disable Sidebar Stats,Lumpuhkan Statistik Sidebar,
Disable Signup,Melumpuhkan Signup,
Disable Standard Email Footer,Melumpuhkan Standard E-mel Footer,
Disabled,Orang kurang upaya,
Display,Paparan,
Display Depends On,Paparan Bergantung Pada,
Doc Event,Acara Dokumen,
Doc Events,Acara Dokumen,
Doc Status,Doc Status,
DocField,DocField,
DocPerm,DocPerm,
DocShare,DocShare,
DocType,DocType,
DocType Action,Tindakan DocType,
DocType Event,Acara DocType,
DocType Link,Pautan DocType,
DocType View,Paparan Jenis Dokumen,
DocType is a Table / Form in the application.,DOCTYPE adalah Jadual / Borang dalam permohonan itu.,
DocType on which this Workflow is applicable.,DOCTYPE yang Workflow ini terpakai.,
Doctype,DocType,
Document,Dokumen,
Document Actions,Tindakan Dokumen,
Document Follow,Dokumen Ikut,
Document Link,Pautan Dokumen,
Document Links,Pautan Dokumen,
Document Name,Dokumen Nama,
Document Naming Rule,Peraturan Penamaan Dokumen,
Document Naming Rule Condition,Keadaan Peraturan Penamaan Dokumen,
Document Share,Kongsi Dokumen,
Document Share Report,Dokumen Laporan Share,
Document States,Dokumen Syarikat,
Document Tag,Tag Dokumen,
Document Title,Tajuk dokumen,
Document Type,Jenis dokumen,
Document Type to Track,Jenis Dokumen untuk Track,
Document Types,Jenis Dokumen,
Documentation Link,Pautan Dokumentasi,
Documentation URL,URL dokumentasi,
Domain,Domain,
Domain Settings,Tetapan domain,
Domains HTML,Domain HTML,
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Jangan tag HTML Encode HTML seperti &lt;script&gt; atau hanya watak-watak seperti &lt;atau&gt;, kerana mereka boleh sengaja digunakan dalam bidang ini",
Don't Override Status,Jangan Override Status,
Don't Send Emails,Jangan Hantar E-mel,
Donut,Donut,
Download Backups,Muat turun Backup,
Download Template,Muat turun Template,
Dropbox Access Token,Dropbox Access Token,
Dropbox Settings,Tetapan Dropbox,
Dropdowns,Turun turun,
Due Date,Tarikh Akhir,
Due Date Based On,Berdasarkan Tarikh Dikenakan,
Duration,Tempoh,
Dynamic Filters,Penapis Dinamik,
Dynamic Filters JSON,Penapis Dinamik JSON,
Dynamic Filters Section,Bahagian Penapis Dinamik,
Dynamic Link,Pautan Dinamik,
Dynamic Report Filters,Penapis Laporan Dinamik,
Dynamic Route,Laluan Dinamik,
Dynamic Template,Templat Dinamik,
Edit,Edit,
Edit Values,Edit Nilai,
Editable Grid,disunting Grid,
Eg. smsgateway.com/api/send_sms.cgi,Contohnya. smsgateway.com/api/send_sms.cgi,
Email,E-mel,
Email Account,Akaun e-mel,
Email Account Name,Akaun e-mel Nama,
Email Address,Alamat emel,
Email Address whose Google Contacts are to be synced.,Alamat E-mel yang Kenalan Googlenya akan disegerakkan.,
Email Addresses,Alamat e-mel,
Email Domain,e-mel Domain,
Email Flag Queue,E-mel Flag Giliran,
Email Footer Address,E-mel Footer Alamat,
Email Group,e-mel Group,
Email Group Member,Emel Kumpulan Ahli,
Email ID,ID emel,
Email IDs,E-mel Id,
Email Id,ID e-mel,
Email Inbox,Peti Masuk E-mel,
Email Queue,e-mel Giliran,
Email Queue Recipient,E-mel Giliran Penerima,
Email Queue records.,rekod e-mel Giliran.,
Email Reply Help,Bantuan Balas E-mel,
Email Rule,e-mel Peraturan,
Email Sent,E-mel dihantar,
Email Settings,Tetapan e-mel,
Email Signature,E-mel Tandatangan,
Email Status,e-mel Status,
Email Sync Option,E-mel Pilihan Sync,
Email Template,Templat E-mel,
Email To,E-mel Untuk,
Email Unsubscribe,E-mel Batal langganan,
Emails will be sent with next possible workflow actions,E-mel akan dihantar dengan tindakan aliran kerja seterusnya yang mungkin,
Enable,membolehkan,
Enable Auto Reply,Membolehkan Auto Balas,
Enable Automatic Backup,Dayakan Backup Automatik,
Enable Automatic Linking in Documents,Dayakan Paut Automatik dalam Dokumen,
Enable Comments,Membolehkan Comments,
Enable Email Notifications,Dayakan Pemberitahuan E-mel,
Enable Google Indexing,Dayakan Pengindeksan Google,
Enable In App Website Tracking,Dayakan Dalam Penjejakan Laman Web Aplikasi,
Enable Incoming,Membolehkan masuk,
Enable Onboarding,Dayakan Onboarding,
Enable Outgoing,Membolehkan Keluar,
Enable Password Policy,Membolehkan Dasar Kata laluan,
Enable Print Server,Dayakan Pelayan Cetak,
Enable Raw Printing,Dayakan percetakan mentah,
Enable Scheduled Jobs,Membolehkan Pekerjaan Berjadual,
Enable Security,Dayakan Keselamatan,
Enable Social Login,Dayakan Login Sosial,
Enable Social Sharing,Dayakan Perkongsian Sosial,
Enable Two Factor Auth,Membolehkan Dua Faktor Penulis,
Enabled,Membolehkan,
End Date,Tarikh akhir,
End Date Field,Tarikh Tarikh Akhir,
Endpoint URL,URL titik akhir,
Endpoints,Titik akhir,
Ends on,Berakhir pada,
Energy Point,Tenaga Titik,
Energy Point Log,Log Keluar Log Tenaga,
Energy Point Rule,Peraturan Tenaga Tenaga,
Energy Point Settings,Tetapan Mata Tenaga,
Energy Points,Mata Tenaga,
Enter Form Type,Masukkan Borang Jenis,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","Masukkan bidang nilai lalai (kunci) dan nilai-nilai. Jika anda menambah pelbagai nilai untuk padang, yang pertama akan dijemput. Ini lalai juga digunakan untuk menetapkan &quot;Perlawanan&quot; kaedah-kaedah kebenaran. Untuk melihat senarai bidang, pergi ke &quot;Customize Borang&quot;.",
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Masukkan parameter url statik di sini (Eg. Penghantar = ERPNext, nama pengguna = ERPNext, kata laluan = 1234 dan lain-lain)",
Enter url parameter for message,Masukkan parameter url untuk mesej,
Enter url parameter for receiver nos,Masukkan parameter url untuk penerima nos,
Error,Ralat,
Error Log,ralat Log,
Error Message,Mesej Ralat,
Event,Peristiwa,
Event Category,Kategori Acara,
Event Participants,Peserta Acara,
Event Type,Jenis Acara,
Everyone,Semua orang,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","Cth: &quot;colors&quot;: [&quot;# d1d8dd&quot;, &quot;# ff5858&quot;]",
Example,Contoh,
"Example: ""/desk""",Contoh: &quot;/ meja&quot;,
Example: #Tree/Account,Contoh: # Pokok / Akaun,
Example: 00001,Contoh: 00001,
Example: {{ subject }},Contoh: {{subject}},
Excel,Excel,
Exception,Pengecualian,
Execute,Laksanakan,
Expert,pakar,
Expiration time,masa tamat,
Expire Notification On,Tamat Pemberitahuan On,
Expired,Tamat,
Expires In,tamat pada,
Expires On,Luput pada,
Expiry time of QR Code Image Page,Masa tamat QR Code Image Page,
Export,Eksport,
Export From,Eksport Dari,
Expose Recipients,mendedahkan Penerima,
"Expression, Optional","Bersuara, Pilihan",
Facebook,Facebook,
Failed,Gagal,
FavIcon,Favicon,
Fax,Fax,
Featured,Yang diketengahkan,
Feedback,Maklumbalas,
Feedback Request,Reaksi Permintaan,
Fetch From,Ambil Dari,
Field,Field,
Field Description,Bidang Penerangan,
Field Name,Nama Field,
Field To Check,Field To Check,
Field Type,Jenis bidang,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Bidang yang mewakili Aliran Kerja Negeri transaksi (jika bidang tidak hadir, baru tersembunyi Bidang Custom akan diwujudkan)",
Field to Track,Field to Track,
Fieldname,Fieldname,
Fields,Medan,
Fields Multicheck,Medan Multicheck,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Bidang dipisahkan oleh koma (,) akan dimasukkan ke dalam &quot;Cari Dengan&quot; senarai Search kotak dialog",
Fieldtype,Fieldtype,
File,Fail,
File Backup,Backup Fail,
File Information,Maklumat Fail,
File Name,Nama Fail,
File Size,Saiz fail,
File Type,Jenis fail,
File URL,URL fail,
Files,Files,
Filter Data,penapis Data,
Filter List,Senarai Penapis,
Filter Meta,menapis Meta,
Filter Name,Nama Penapis,
Filter Values,Nilai Penapis,
Filters,Penapis,
Filters Configuration,Konfigurasi Penapis,
Filters Display,Penapis Display,
Filters JSON,Penapis JSON,
Filters Section,Bahagian Penapis,
"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>","Penapis akan dapat diakses melalui <code>filters</code> .<br><br> Hantar output sebagai <code>result = [result]</code> , atau untuk <code>data = [columns], [result]</code> gaya lama <code>data = [columns], [result]</code>",
Finished,Selesai,
First Name,Nama Pertama,
First Success Message,Mesej Sukses Pertama,
Flag,Bendera,
Float,Float,
Float Precision,Float Precision,
Fold,Lipat,
Folder,Folder,
Font,Fon,
Font Properties,Font Properties,
Font Size,Saiz font,
Fonts,Font,
Footer,Footer,
Footer HTML,HTML Footer,
Footer Items,Item Footer,
Footer Logo,Logo Footer,
Footer Template,Templat Kaki,
Footer Template Values,Nilai Templat Kaki,
Footer will display correctly only in PDF,Footer akan dipaparkan dengan betul hanya dalam PDF,
For DocType Link / DocType Action,Untuk Tindakan Pautan DocType / DocType,
For Document Event,Untuk Acara Dokumen,
For User,untuk Pengguna,
For Value,Untuk Nilai,
For example: {} Open,Sebagai contoh: {} Terbuka,
