Base Distinguished Name (DN),Base Atšķirt vārds (DN),
Base URL,Bāzes URL,
Based On,Pamatojoties uz,
Based on Field,Pamatojoties uz lauku,
Based on Permissions For User,Pamatojoties uz piederību lietotājam,
Basic,Pamata,
Before Cancel,Pirms Atcelt,
Before Delete,Pirms Dzēst,
Before Insert,Pirms ievietošanas,
Before Save,Pirms saglabāšanas,
Before Save (Submitted Document),Pirms saglabāšanas (iesniegtais dokuments),
Before Submit,Pirms iesniegšanas,
Beginner,iesācējs,
Beta,beta,
Billing,Norēķinu,
Bio,Bio,
Birth Date,Dzimšanas datums,
Block Module,Block Module,
Block Modules,Bloķēt moduļi,
Blocked,bloķēts,
Blog Category,Blog Kategorija,
Blog Intro,Blogs Intro,
Blog Introduction,Blog Ievads,
Blog Post,Blog Post,
Blog Settings,Blog iestatījumi,
Blog Title,Blog sadaļa,
Blogger,Blogger,
Blue,Zils,
Bold,Bold,
Bot,Bot,
Bottom,Apakšā,
Bounced,Atlekšanai,
Brand,Brand,
Brand HTML,Brand HTML,
Brand Image,Brand Image,
Breadcrumbs,Rīvmaize,
Browser,Pārlūkprogramma,
Browser Version,Pārlūkprogrammas versija,
Brute Force Security,Brute Force Security,
Bucket Name,Kausa nosaukums,
Bulk Update,Bulk Update,
Button,Poga,
Button Gradients,Pogas gradienti,
Button Rounded Corners,Pogas noapaļoti stūri,
Button Shadows,Pogu ēnas,
Bypass Restricted IP Address Check If Two Factor Auth Enabled,"Apiet ierobežotās IP adreses pārbaudi, ja ir iespējota divu faktoru autentifikācija",
Bypass Two Factor Auth for users who login from restricted IP Address,"Bypass Two Factor Auth lietotājiem, kuri piesakās no ierobežotās IP adreses",
Bypass restricted IP Address check If Two Factor Auth Enabled,"Apvedceļa ierobežotā IP adreses pārbaude, ja ir aktivizēts divu faktoru autentifikācija",
CC,CC,
CSS,CSS,
CSS Class,CSS klase,
CSV,CSV,
CTA Label,CTA etiķete,
CTA URL,AUD URL,
Calendar,Kalendārs,
Calendar Name,Kalendāra nosaukums,
Calendar View,Kalendāra skats,
Call,Izsaukums,
Call To Action,Aicinājums uz darbību,
Call To Action URL,Aicinājuma uz darbību URL,
Callback Message,Atzvana ziņojums,
Callback Title,Atzvana nosaukums,
Campaign,Kampaņa,
Cancel,Atcelt,
Cancelled,Atcelts,
Card,Karte,
Cards,Kartes,
Category,Kategorija,
Category Description,Kategorija Apraksts,
Category Name,Kategorija Name,
Center,Centrs,
Chaining Hash,Chaining Hash,
Change Label (via Custom Translation),Mainīt Label (via Custom Tulkošanas),
Change Password,Paroles maiņa,
Channel,Kanāls,
Chart,Diagramma,
Chart Configuration,Diagrammas konfigurācija,
Chart Name,Diagrammas nosaukums,
Chart Options,Diagrammas opcijas,
Chart Source,Diagrammas avots,
Chart Type,Diagrammas veids,
Charts,Diagrammas,
Chat,Tērzēšana,
Check,Pārbaudiet,
Check this if you want to force the user to select a series before saving. There will be no default if you check this.,"Atzīmējiet šo, ja vēlaties, lai piespiestu lietotājam izvēlēties vairākus pirms saglabāšanas. Nebūs noklusējuma, ja jūs pārbaudīt šo.",
Checking this will hide custom doctypes and reports cards in Links section,"Pārbaudot to, sadaļā Saites tiks paslēpti pielāgoti doctypes un ziņojumu kartītes",
Checksum Version,Kontrolsumma versija,
Child Tables are shown as a Grid in other DocTypes,Bērnu galdi tiek parādīti kā režģis citos DocTypes,
Choose authentication method to be used by all users,"Izvēlieties autentificēšanas metodi, kas jāizmanto visiem lietotājiem",
City,Pilsēta,
City/Town,City / Town,
Clicked,Uzklikšķināt,
Client,Klients,
Client Code,Klienta kods,
Client Credentials,klientu Kvalifikācijas dati,
Client ID,Klienta ID,
Client Information,Klienta informācija,
Client Script,Klienta skripts,
Client Secret,Klientu Secret,
Client URLs,Klientu vietrāži URL,
Close Condition,Aizvērts nosacījums,
Closed,Slēgts,
Code,Kods,
Collapsible,Saliekams,
Collapsible Depends On,Saliekams Atkarīgs On,
Color,Krāsa,
Column Break,Kolonna Break,
Column Name,Kolonna Name,
Columns,kolonnas,
Columns / Fields,Kolonnas / lauki,
Comment,Komentārs,
Comment By,Komentārs By,
Comment Email,Komentāra e-pasts,
Comment Type,Komentārs Type,
Comments and Communications will be associated with this linked document,Komentāri un Communications būs saistīta ar šo saistītā dokumentā,
Commit,Apņemties,
Communication,Sakari,
Communication Link,Saziņas saite,
Communication Type,komunikācijas veids,
Compact Item Print,Compact Prece Print,
Company History,Uzņēmuma vēsture,
Company Introduction,Uzņēmuma Ievads,
Company Name,Uzņēmuma nosaukums,
Complete,Pilnīgs,
Completed,Pabeigts,
Component,komponents,
Condition,Nosacījums,
Conditions,Nosacījumi,
Configuration,Konfigurācija,
Confirmation Email Template,Apstiprinājuma e-pasta veidne,
Console,Konsole,
Console Log,Konsoles žurnāls,
Contact,Kontakts,
Contact Details,Kontaktinformācija,
Contact Email,Kontaktpersonas e-pasta,
Contact Numbers,Kontaktu numuri,
Contact Phone,Kontakttālrunis,
Contact Us Settings,Sazinieties ar mums Settings,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Kontaktlēcas iespējas, piemēram, ""Pārdošanas vaicājumu, Support vaicājumu"" uc katra jaunā rindā vai atdalīti ar komatiem.",
Contacts,Kontakti,
Content,Saturs,
Content (HTML),Saturs (HTML),
Content (Markdown),Saturs (atzīme),
Content Hash,Saturs Hash,
Content Type,Content Type,
Context,Konteksts,
Context Script,Konteksta skripts,
Contributed,Ieguldīts,
Contribution Document Name,Iesniegšanas dokumenta nosaukums,
Contribution Status,Ieguldījuma statuss,
Copyright,Autortiesības,
Core,Kodols,
Count,Grāfs,
Count Filter,Grāmatu filtrs,
Counter,Skaitītājs,
Country,Valsts,
Country Name,Valsts nosaukums,
County,grāfiste,
Create,Izveidot,
Create Contacts from Incoming Emails,Izveidojiet kontaktpersonas no ienākošajiem e-pastiem,
Create Entry,Izveidot ierakstu,
Create Log,Izveidot žurnālu,
Create and Send Newsletters,Izveidot un nosūtīt jaunumus,
Created,Izveidots,
Criticism,Kritika,
Cron,Krons,
Cron Format,Krona formāts,
Currency,Valūta,
Currency Name,Valūtu Name,
Currency Precision,Valūtu Precizitāte,
Current,strāva,
Custom,Paraža,
Custom Base URL,Pielāgots pamata URL,
Custom CSS,Custom CSS,
Custom Configuration,Pielāgota konfigurācija,
Custom DocPerm,Custom DocPerm,
Custom Field,Custom Field,
Custom Format,Custom Format,
Custom HTML Help,Custom HTML Help,
Custom Menu Items,Custom Menu Items,
Custom Options,Pielāgotas opcijas,
Custom Overrides,Pielāgoti ignorējumi,
Custom Report,Pielāgots pārskats,
Custom Role,Custom loma,
Custom SCSS,Pielāgota SCSS,
Custom Sidebar Menu,Custom Sidebar Menu,
Custom?,Custom?,
Customization,Pielāgošana,
Customize Form,Pielāgot forma,
Customize Form Field,Pielāgot Form Field,
DESC,DESC,
Daily,Katru dienu,
Daily Long,Ikdienas garš,
Danger,Briesmas,
Dark Color,Tumša krāsa,
Dashboard,Mērinstrumentu panelis,
Dashboard Chart,Informācijas paneļa diagramma,
Dashboard Chart Field,Informācijas paneļa diagrammas lauks,
Dashboard Chart Link,Informācijas paneļa diagrammas saite,
Dashboard Chart Source,Informācijas paneļa diagrammas avots,
Dashboard Manager,Informācijas paneļa pārvaldnieks,
Dashboard Name,Informācijas paneļa nosaukums,
Dashboard Settings,Informācijas paneļa iestatījumi,
Dashboards,Informācijas paneļi,
Data,Dati,
Data Export,Datu eksportēšana,
Data Import,Datu importēšana,
Database Engine,Database Engine,
Date,Datums,
Date Format,Date Format,
Date Range,datumu diapazons,
Date and Number Format,Datums un numurs Format,
Datetime,Datetime,
Day,diena,
Day of Week,Nedēļas diena,
Days After,Dienas pēc,
Days Before,Dienas Pirms,
Days Before or After,Dienas pirms vai pēc,
Default,Pēc noklusējuma,
Default Incoming,Default Ienākošais,
Default Letter Head,Default Letter vadītājs,
Default Outgoing,Default Izejošais,
Default Portal Home,Noklusējuma portāla sākumlapa,
Default Print Format,Default Print Format,
Default Print Language,Noklusējuma drukas valoda,
Default Redirect URI,Default Novirzīt URI,
Default Role at Time of Signup,Default loma laikā Signup,
Default Sort Field,Noklusējuma kārtošanas lauks,
Default Sort Order,Noklusējuma kārtošanas kārtība,
Default Value,Default Value,
"Default: ""Contact Us""","Default: ""Sazinieties ar mums""",
DefaultValue,DefaultValue,
Defaults,Noklusējumi,
Defines actions on states and the next step and allowed roles.,"Definē darbības uz valstīm, un nākamais solis un atļautās lomas.",
Defines workflow states and rules for a document.,Definē darbplūsmas valstis un noteikumus attiecībā uz dokumentu.,
Delayed,Kavējas,
Delete,Izdzēst,
Deleted,Svītrots,
Deleted DocType,svītrots DOCTYPE,
Deleted Document,svītrots Document,
Deleted Name,svītrots vārds,
Delivery Status,Piegāde statuss,
Department,nodaļa,
Dependencies,Atkarības,
Depends On,Atkarīgs On,
Description,Apraksts,
"Description for listing page, in plain text, only a couple of lines. (max 200 characters)","Lapas saraksta apraksts vienkāršā tekstā, tikai pāris rindiņas. (ne vairāk kā 200 rakstzīmes)",
Designation,Apzīmējums,
Desk,Rakstāmgalds,
Desk Access,Galds Access,
Desktop Icon,Desktop ikona,
Details,Sīkāka informācija,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","Different ""valstīm"" šis dokuments var pastāvēt. Like ""Open"", ""Kamēr apstiprinājuma"" uc",
Digits,Cipari,
Disable Auto Refresh,Atspējot automātisko atsvaidzināšanu,
Disable Comments,Atspējot komentārus,
Disable Count,Atspējot skaitīšanu,
Disable SMTP server authentication,Atspējot SMTP servera autentifikāciju,
Disable Sidebar Stats,Atspējot sānjoslas statistiku,
Disable Signup,Atslēgt Reģistrācija,
Disable Standard Email Footer,Atslēgt standarta e-pastu kājene,
Disabled,Invalīdiem,
Display,Displejs,
Display Depends On,Displejs Atkarīgs On,
Doc Event,Doc notikums,
Doc Events,Doc notikumi,
Doc Status,Doc statuss,
DocField,DocField,
DocPerm,DocPerm,
DocShare,DocShare,
DocType,DocType,
DocType Action,Darbība DocType,
DocType Event,DocType pasākums,
DocType Link,DocType saite,
DocType View,DocType skats,
DocType is a Table / Form in the application.,DOCTYPE ir tabula / Forma pieteikumā.,
DocType on which this Workflow is applicable.,"DOCTYPE, kad šī Workflow ir piemērojams.",
Doctype,DocType,
Document,Dokuments,
Document Actions,Dokumenta darbības,
Document Follow,Sekojiet dokumentam,
Document Link,Dokumenta saite,
Document Links,Dokumentu saites,
Document Name,Dokumenta nosaukums,
Document Naming Rule,Dokumentu nosaukšanas kārtība,
Document Naming Rule Condition,Dokumenta nosaukšanas kārtulas nosacījums,
Document Share,Dokumentu kopīgošana,
Document Share Report,Dokumentu Share Ziņojums,
Document States,Dokumentu valstis,
Document Tag,Dokumenta birka,
Document Title,Dokumenta nosaukums,
Document Type,Dokumenta tips,
Document Type to Track,Izsekojamais dokumenta tips,
Document Types,Dokumentu veidi,
Documentation Link,Dokumentācijas saite,
Documentation URL,Dokumentācijas URL,
Domain,Domēns,
Domain Settings,Domēna iestatījumi,
Domains HTML,Domēni HTML,
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Vai nav HTML kodēt HTML tagus, piemēram, &lt;script&gt; vai tikai rakstzīmes, piemēram, &lt;vai&gt;, jo tie varētu tikt apzināti izmantot šajā jomā",
Don't Override Status,Neignorē statuss,
Don't Send Emails,Nesūtīt e-pastus,
Donut,Virtulis,
Download Backups,Download Backups,
Download Template,Download Template,
Dropbox Access Token,Dropbox piekļuves pilnvara,
Dropbox Settings,Dropbox iestatījumi,
Dropdowns,Nolaižamās izvēlnes,
Due Date,Due Date,
Due Date Based On,Izpildes datums pamatots,
Duration,Ilgums,
Dynamic Filters,Dinamiskie filtri,
Dynamic Filters JSON,Dinamiskie filtri JSON,
Dynamic Filters Section,Dinamisko filtru sadaļa,
Dynamic Link,Dynamic Link,
Dynamic Report Filters,Dinamiskie pārskatu filtri,
Dynamic Route,Dinamiskais maršruts,
Dynamic Template,Dinamiskā veidne,
Edit,Rediģēt,
Edit Values,Rediģēt vērtības,
Editable Grid,rediģējams Grid,
Eg. smsgateway.com/api/send_sms.cgi,Piem. smsgateway.com/api/send_sms.cgi,
Email,E-pasts,
Email Account,E-pasta konta,
Email Account Name,E-pasta konta nosaukums,
Email Address,Epasta adrese,
Email Address whose Google Contacts are to be synced.,"E-pasta adrese, kuras Google kontakti ir jāsinhronizē.",
Email Addresses,e-pasta adreses,
Email Domain,Email Domain,
Email Flag Queue,Email Flag rinda,
Email Footer Address,E-pasta adrese Footer,
Email Group,Email Group,
Email Group Member,E-pasts grupas dalībnieks,
Email ID,E-pasta ID,
Email IDs,E-pasta ID,
Email Id,E-pasta ID,
Email Inbox,E-pasta iesūtne,
Email Queue,Email rinda,
Email Queue Recipient,Email Queue Saņēmēja,
Email Queue records.,Email Rindas ieraksti.,
Email Reply Help,E-pasts Atbildēt Palīdzība,
Email Rule,E-pasta noteikums,
Email Sent,Nosūtīts e-pasts,
Email Settings,E-pasta iestatījumi,
Email Signature,E-pasta paraksts,
Email Status,E-pasta statuss,
Email Sync Option,E-Sync variants,
Email Template,E-pasta veidne,
Email To,E-pastu,
Email Unsubscribe,E-pasta Atteikties,
Emails will be sent with next possible workflow actions,E-pasta ziņojumi tiks nosūtīti ar nākamajām iespējamām darbplūsmas darbībām,
Enable,Dot iespēju,
Enable Auto Reply,Ieslēgt Auto Atbildēt,
Enable Automatic Backup,Iespējot automātisko dublēšanu,
Enable Automatic Linking in Documents,Iespējojiet automātisko sasaisti dokumentos,
Enable Comments,Ieslēgt Komentāri,
Enable Email Notifications,Iespējot e-pasta paziņojumus,
Enable Google Indexing,Iespējot Google indeksēšanu,
Enable In App Website Tracking,Iespējot lietotņu vietņu izsekošanā,
Enable Incoming,Ieslēgt Ienākošie,
Enable Onboarding,Iespējot Onboarding,
Enable Outgoing,Ieslēgt Izejošie,
Enable Password Policy,Iespējot paroli politika,
Enable Print Server,Iespējot drukas serveri,
Enable Raw Printing,Iespējot neapstrādātu drukāšanu,
Enable Scheduled Jobs,Ieslēgt Plānotais Darbs,
Enable Security,Iespējot drošību,
Enable Social Login,Iespējot sociālo pieteikšanos,
Enable Social Sharing,Iespējot sociālo kopīgošanu,
Enable Two Factor Auth,Iespējot divu faktoru autentiskumu,
Enabled,Enabled,
End Date,Beigu datums,
End Date Field,Beigu datuma lauks,
Endpoint URL,Endpoint URL,
Endpoints,Galarezultāti,
Ends on,Beidzas,
Energy Point,Enerģijas punkts,
Energy Point Log,Enerģijas punktu žurnāls,
Energy Point Rule,Enerģijas punkta noteikums,
Energy Point Settings,Enerģijas punkta iestatījumi,
Energy Points,Enerģijas punkti,
Enter Form Type,Ievadiet veidlapu veids,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","Ievadiet noklusējuma vērtības laukus (taustiņi) un vērtības. Ja jūs pievienot vairākus vērtības laukā, pirmais būs palielinājies. Šie noklusējuma tiek izmantoti arī, lai noteiktu &quot;Match&quot; atļauju noteikumus. Lai redzētu sarakstu laukiem, dodieties uz &quot;Pielāgot formā&quot;.",
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Ievadiet statiskās url parametrus šeit (Piem. Sūtītājs = ERPNext, lietotājvārds = ERPNext, parole = 1234 uc)",
Enter url parameter for message,Ievadiet url parametrs ziņu,
Enter url parameter for receiver nos,Ievadiet url parametrs uztvērēja nos,
Error,Kļūda,
Error Log,kļūda Log,
Error Message,Kļūdas ziņojums,
Event,Notikums,
Event Category,Pasākumu kategorija,
Event Participants,Pasākumu dalībnieki,
Event Type,Event Type,
Everyone,Visi,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","Piem .: &quot;krāsas&quot;: [&quot;# d1d8dd&quot;, &quot;# ff5858&quot;]",
Example,Piemērs,
"Example: ""/desk""",Piemērs: &quot;/ desk&quot;,
Example: #Tree/Account,Piemērs: # koks / konts,
Example: 00001,Piemērs: 00001,
Example: {{ subject }},Piemērs: {{subjekts}},
Excel,Excel,
Exception,Izņēmums,
Execute,Izpildīt,
Expert,eksperts,
Expiration time,derīguma laiks,
Expire Notification On,Aizvākt Paziņojums par,
Expired,Beidzies,
Expires In,beidzas pēc,
Expires On,Beigu termiņš,
Expiry time of QR Code Image Page,QR kodu attēla lapas derīguma termiņš,
Export,Eksports,
Export From,Eksportēt no,
Expose Recipients,Expose adresātus,
"Expression, Optional","Expression, izvēles",
Facebook,Facebook,
Failed,Neizdevās,
FavIcon,Favicon,
Fax,Fakss,
Featured,Piedāvātie,
Feedback,Atsauksmes,
Feedback Request,Atsauksmes pieprasījums,
Fetch From,Ielādēt no,
Field,lauks,
Field Description,Lauka apraksts,
Field Name,Lauka nosaukums,
Field To Check,Pārbaudāmais lauks,
Field Type,Lauks Type,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Lauks, kas pārstāv Workflow valsti darījuma (ja lauks nav klāt, jauna slēpto Custom Field tiks izveidots)",
Field to Track,Lauks izsekot,
Fieldname,Fieldname,
Fields,Fields,
Fields Multicheck,Lauki Multicheck,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Fields atdalītas ar komatu (,) tiks iekļauti &quot;Meklēt Ar&quot; sarakstā Meklēt dialoglodziņa",
Fieldtype,Fieldtype,
File,Fails,
File Backup,Failu dublējums,
File Information,Informācija par failiem,
File Name,Faila nosaukums,
File Size,Faila izmērs,
File Type,Faila tips,
File URL,Failu URL,
Files,faili,
Filter Data,Filtra datu,
Filter List,Filtra saraksts,
Filter Meta,Filter Meta,
Filter Name,Filtra nosaukums,
Filter Values,Filtra vērtības,
Filters,Filtri,
Filters Configuration,Filtru konfigurācija,
Filters Display,Filtri Display,
Filters JSON,Filtri JSON,
Filters Section,Filtru sadaļa,
"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>","Filtriem varēs piekļūt, izmantojot <code>filters</code> .<br><br> Nosūtīt izvadi kā <code>result = [result]</code> vai vecā stila <code>data = [columns], [result]</code>",
Finished,Gatavs,
First Name,Vārds,
First Success Message,Pirmā veiksmes ziņa,
Flag,Karogs,
Float,Peldēt,
Float Precision,Float Precision,
Fold,Salocīt,
Folder,Mape,
Font,Fonts,
Font Properties,Fonta rekvizīti,
Font Size,Fonta izmērs,
Fonts,Fonti,
Footer,Futbols,
Footer HTML,Kājenes HTML,
