All Day,Umunsi wose,
Allocated To,Yagenewe Kuri,
Allot Points To Assigned Users,Tanga amanota kubakoresha,
Allow,Emera,
Allow Auto Repeat,Emera Gusubiramo Imodoka,
Allow Bulk Edit,Emerera Guhindura byinshi,
Allow Comments,Emera Ibitekerezo,
Allow Consecutive Login Attempts ,Emerera Kwinjira Kugerageza,
Allow Delete,Emera Gusiba,
Allow Dropbox Access,Emerera Dropbox Kwinjira,
Allow Guest,Emerera Abashyitsi,
Allow Guest to View,Emerera Abashyitsi Kureba,
Allow Guests to Upload Files,Emerera abashyitsi gukuramo dosiye,
Allow Import (via Data Import Tool),Emera gutumiza (ukoresheje igikoresho cyo gutumiza amakuru),
Allow Incomplete Forms,Emerera impapuro zuzuye,
Allow Login After Fail,Emera kwinjira nyuma yo gutsindwa,
Allow Login using Mobile Number,Emerera kwinjira ukoresheje nimero ya mobile,
Allow Login using User Name,Emera kwinjira ukoresheje Izina ryumukoresha,
Allow Modules,Emerera Module,
Allow Print,Emera Icapa,
Allow Print for Cancelled,Emerera Icapiro ryahagaritswe,
Allow Print for Draft,Emera Gucapura Inyandiko,
Allow Read On All Link Options,Emera Soma Kumurongo Wose Amahitamo,
Allow Rename,Emera Guhindura izina,
Allow Roles,Emerera Inshingano,
Allow Self Approval,Emera Kwiyemerera,
Allow approval for creator of the document,Emera kwemererwa gukora inyandiko,
Allow document creation via Email,Emerera gukora inyandiko ukoresheje imeri,
Allow events in timeline,Emera ibyabaye mugihe cyagenwe,
Allow in Quick Entry,Emera Kwinjira Byihuse,
Allow on Submit,Emera Kohereza,
Allow only one session per user,Emera isomo rimwe gusa kumukoresha,
Allow page break inside tables,Emerera urupapuro kumeneka mumeza,
Allow saving if mandatory fields are not filled,Emera kuzigama niba imirima iteganijwe ituzuye,
Allow user to login only after this hour (0-24),Emerera umukoresha kwinjira nyuma yiyi saha (0-24),
Allow user to login only before this hour (0-24),Emerera umukoresha kwinjira mbere yiyi saha (0-24),
Allowed,Biremewe,
Allowed In Mentions,Byemewe Mubitekerezo,
"Always add ""Draft"" Heading for printing draft documents",Buri gihe ongeraho &quot;Draft&quot; Umutwe wo gucapa inyandiko,
Amend,Hindura,
Amended From,Yahinduwe Kuva,
An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [favicon-generator.org],Agashusho dosiye hamwe niyagurwa rya .ico. Igomba kuba 16 x 16 px. Byakozwe hakoreshejwe generator ya favicon. [favicon-generator.org],
Analytics,Isesengura,
Annual,Buri mwaka,
Anonymous,Anonymous,
Any string-based printer languages can be used. Writing raw commands requires knowledge of the printer's native language provided by the printer manufacturer. Please refer to the developer manual provided by the printer manufacturer on how to write their native commands. These commands are rendered on the server side using the Jinja Templating Language.,Indimi zose zishingiye ku icapiro indimi zirashobora gukoreshwa. Kwandika amategeko mbisi bisaba ubumenyi bwururimi kavukire rutangwa nuwakoze printer. Nyamuneka reba igitabo cyabatezimbere gitangwa nuwakoze printer kuburyo bwo kwandika amategeko kavukire. Aya mabwiriza yatanzwe kuruhande rwa seriveri ukoresheje ururimi rwa Jinja.,
App,Porogaramu,
App Access Key,Urufunguzo rwo Kwinjira,
App Client ID,Koresha indangamuntu,
App Client Secret,Porogaramu Ibanga ry&#39;abakiriya,
App Name,Izina rya porogaramu,
App Secret Key,Koresha Urufunguzo rwibanga,
Append Emails to Sent Folder,Ongeraho Imeri Kuri Ububiko,
Append To,Umugereka Kuri,
Applicable For,Bikenewe Kuri,
Application Logo,Ikirangantego,
Application Name,Izina rya Porogaramu,
Application Version,Porogaramu,
Applied On,Byakoreshejwe Kuri,
Apply Document Permissions,Koresha Uruhushya,
Apply Only Once,Koresha rimwe gusa,
Apply Strict User Permissions,Koresha Uruhushya rukomeye rwabakoresha,
Apply To All Document Types,Koresha Kuri Byose Inyandiko,
Apply this rule if the User is the Owner,Koresha iri tegeko niba Umukoresha ari nyirayo,
Apply this rule only once per document,Koresha iri tegeko rimwe gusa kuri buri nyandiko,
Appreciation,Gushimira,
Archived,Yabitswe,
Arial,Arial,
Assign Condition,Shinga Imiterere,
Assign To Users,Kugenera Abakoresha,
Assigned,Yashinzwe,
Assigned By,Yashizweho na,
Assigned By Full Name,Yashyizweho n&#39;izina ryuzuye,
Assignment,Umukoro,
Assignment Completed,Umukoro urangiye,
Assignment Days,Umunsi Umukoro,
Assignment Rule,Amategeko agenga umukoro,
Assignment Rule Day,Umunsi wo kugena umukoro,
Assignment Rule User,Umukoresha Amategeko Umukoresha,
Assignment Rules,Amategeko agenga umukoro,
Assignments,Inshingano,
Attach,Ongeraho,
Attach Image,Ongeraho Ishusho,
Attach Print,Ongeraho Icapa,
Attached File,Kumugereka Idosiye,
Attached To DocType,Kumugereka Kuri DocType,
Attached To Field,Kumugereka Kumurima,
Attached To Name,Kumugereka Kuri Izina,
Attachment,Umugereka,
Attachment Limit (MB),Imipaka ntarengwa (MB),
Attachment Link,Umugereka,
Attachment Removed,Umugereka wavanyweho,
Attachments,Umugereka,
Auth URL Data,Ubwanditsi bwa URL,
Authentication,Kwemeza,
Author,Umwanditsi,
Authorization Code,Kode yemewe,
Authorize API Indexing  Access,Emerera API Kwinjira,
Authorize Google Calendar Access,Emera Kalendari ya Google,
Authorize Google Contacts Access,Emerera Google Guhuza,
Authorize Google Drive Access,Emera Google Drive,
Authorize URL,Emera URL,
Authorized,Yemerewe,
Auto,Imodoka,
Auto Email Report,Raporo Imeri,
Auto Name,Izina ryimodoka,
Auto Repeat,Gusubiramo Imodoka,
Auto Reply Message,Subiza Ubutumwa,
Automatically Assign Documents to Users,Mu buryo bwikora Kugenera Inyandiko Abakoresha,
Automation,Kwikora,
Avatar,Avatar,
Average,Impuzandengo,
Awaiting Password,Gutegereza ijambo ryibanga,
Awaiting password,Gutegereza ijambo ryibanga,
BCC,BCC,
Background Color,Ibara ry&#39;inyuma,
Background Workers,Abakozi bakuri inyuma,
Backup Details,Ibikubiyemo birambuye,
Backup Files,Ububiko bwa dosiye,
Backup Folder ID,Ubike Ububiko,
Backup Folder Name,Ububiko bwububiko,
Backup Frequency,Ibikurikira,
Backup public and private files along with the database.,Wibike dosiye rusange nizigenga hamwe nububikoshingiro.,
Backups,Ububiko,
Banner,Ibendera,
Banner HTML,Ibendera HTML,
Banner Image,Ishusho Ibendera,
Banner is above the Top Menu Bar.,Ibendera riri hejuru ya Top menu Bar.,
Bar,Bar,
Barcode,Barcode,
Base Distinguished Name (DN),Shingiro Izina Ryiza (DN),
Base URL,URL shingiro,
Based On,Bishingiye,
Based on Field,Bishingiye ku Murima,
Based on Permissions For User,Bishingiye ku Uruhushya Kubakoresha,
Basic,Shingiro,
Before Cancel,Mbere yo guhagarika,
Before Delete,Mbere yo Gusiba,
Before Insert,Mbere yo gushiramo,
Before Save,Mbere yo kuzigama,
Before Save (Submitted Document),Mbere yo kuzigama (Inyandiko yatanzwe),
Before Submit,Mbere yo Kohereza,
Beginner,Intangiriro,
Beta,Beta,
Billing,Kwishyuza,
Bio,Bio,
Birth Date,Itariki y&#39;amavuko,
Block Module,Guhagarika Module,
Block Modules,Hagarika Module,
Blocked,Yahagaritswe,
Blog Category,Icyiciro cya Blog,
Blog Intro,Blog Intro,
Blog Introduction,Intangiriro,
Blog Post,Inyandiko,
Blog Settings,Igenamiterere rya Blog,
Blog Title,Umutwe wa Blog,
Blogger,Blogger,
Blue,Ubururu,
Bold,Ubutinyutsi,
Bot,Bot,
Bottom,Hasi,
Bounced,Bounce,
Brand,Ikirango,
Brand HTML,Ikirango HTML,
Brand Image,Ishusho,
Breadcrumbs,Imitsima,
Browser,Mucukumbuzi,
Browser Version,Mucukumbuzi,
Brute Force Security,Brute Force Umutekano,
Bucket Name,Izina ry&#39;indobo,
Bulk Update,Kuvugurura byinshi,
Button,Button,
Button Gradients,Gradients,
Button Rounded Corners,Utubuto twazengurutse inguni,
Button Shadows,Igicucu,
Bypass Restricted IP Address Check If Two Factor Auth Enabled,Bypass Yabujijwe aderesi ya IP Reba niba Ibintu bibiri Ubwanditsi bushoboye,
Bypass Two Factor Auth for users who login from restricted IP Address,Bypass Ibintu bibiri Ubwanditsi kubakoresha binjira muri aderesi ya IP yabujijwe,
Bypass restricted IP Address check If Two Factor Auth Enabled,Bypass yabujijwe aderesi ya IP Kugenzura Niba Ibintu bibiri Ubwanditsi bushoboye,
CC,CC,
CSS,CSS,
CSS Class,Icyiciro cya CSS,
CSV,CSV,
CTA Label,Ikirango cya CTA,
CTA URL,URL ya CTA,
Calendar,Kalendari,
Calendar Name,Izina rya Kalendari,
Calendar View,Kalendari Reba,
Call,Hamagara,
Call To Action,Hamagara kubikorwa,
Call To Action URL,Hamagara Kuri URL,
Callback Message,Ubutumwa bwo guhamagarwa,
Callback Title,Umutwe wo guhamagarwa,
Campaign,Ubukangurambaga,
Cancel,Kureka,
Cancelled,Yahagaritswe,
Card,Ikarita,
Cards,Ikarita,
Category,Icyiciro,
Category Description,Icyiciro Ibisobanuro,
Category Name,Izina ry&#39;icyiciro,
Center,Ikigo,
Chaining Hash,Urunigi Hash,
Change Label (via Custom Translation),Hindura ikirango (ukoresheje Ubusobanuro bwihariye),
Change Password,Hindura ijambo ryibanga,
Channel,Umuyoboro,
Chart,Imbonerahamwe,
Chart Configuration,Imbonerahamwe,
Chart Name,Imbonerahamwe,
Chart Options,Imbonerahamwe,
Chart Source,Imbonerahamwe,
Chart Type,Ubwoko bw&#39;imbonerahamwe,
Charts,Imbonerahamwe,
Chat,Kuganira,
Check,Reba,
Check this if you want to force the user to select a series before saving. There will be no default if you check this.,Reba ibi niba ushaka guhatira umukoresha guhitamo urukurikirane mbere yo kuzigama. Ntabwo byanze bikunze uramutse ugenzuye ibi.,
Checking this will hide custom doctypes and reports cards in Links section,Kugenzura ibi bizahisha inyandiko zisanzwe hamwe namakarita ya raporo mugice gihuza,
Checksum Version,Kugenzura,
Child Tables are shown as a Grid in other DocTypes,Imbonerahamwe yumwana irerekanwa nka Grid mu zindi nyandiko,
Choose authentication method to be used by all users,Hitamo uburyo bwo kwemeza bukoreshwa nabakoresha bose,
City,Umujyi,
City/Town,Umujyi / Umujyi,
Clicked,Kanda,
Client,Umukiriya,
Client Code,Kode y&#39;abakiriya,
Client Credentials,Ibyangombwa by&#39;abakiriya,
Client ID,Indangamuntu y&#39;abakiriya,
Client Information,Amakuru y&#39;abakiriya,
Client Script,Inyandiko z&#39;abakiriya,
Client Secret,Ibanga ry&#39;abakiriya,
Client URLs,URL z&#39;abakiriya,
Close Condition,Imiterere ya hafi,
Closed,Gufunga,
Code,Kode,
Collapsible,Isenyuka,
Collapsible Depends On,Gusenyuka Biterwa na,
Color,Ibara,
Column Break,Ikiruhuko,
Column Name,Izina ryinkingi,
Columns,Inkingi,
Columns / Fields,Inkingi / Imirima,
Comment,Igitekerezo,
Comment By,Igitekerezo Na,
Comment Email,Igitekerezo cya imeri,
Comment Type,Ubwoko bw&#39;ibitekerezo,
Comments and Communications will be associated with this linked document,Ibitekerezo n&#39;itumanaho bizahuzwa niyi nyandiko ihujwe,
Commit,Iyemeze,
Communication,Itumanaho,
Communication Link,Ihuza ry&#39;itumanaho,
Communication Type,Ubwoko bw&#39;itumanaho,
Compact Item Print,Icapa Ikintu Cyuzuye,
Company History,Amateka y&#39;Ikigo,
Company Introduction,Intangiriro y&#39;Ikigo,
Company Name,Izina ryisosiyete,
Complete,Byuzuye,
Completed,Byarangiye,
Component,Ibigize,
Condition,Imiterere,
Conditions,Ibisabwa,
Configuration,Iboneza,
Confirmation Email Template,Inyandiko yerekana imeri,
Console,Umuhoza,
Console Log,Injira ya konsole,
Contact,Twandikire,
Contact Details,Menyesha Ibisobanuro,
Contact Email,Menyesha imeri,
Contact Numbers,Menyesha nimero,
Contact Phone,Menyesha Terefone,
Contact Us Settings,Twandikire Igenamiterere,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Amahitamo yo guhuza, nka &quot;Ikibazo cyo kugurisha, Ikibazo cyo Gushyigikira&quot; nibindi buri kumurongo mushya cyangwa utandukanijwe na koma.",
Contacts,Twandikire,
Content,Ibirimo,
Content (HTML),Ibirimo (HTML),
Content (Markdown),Ibirimo (Markdown),
Content Hash,Ibirimo Hash,
Content Type,Ubwoko bwibirimo,
Context,Imirongo,
Context Script,Inyandiko ikubiyemo,
Contributed,Umusanzu,
Contribution Document Name,Umusanzu Inyandiko Izina,
Contribution Status,Umusanzu,
Copyright,Uburenganzira,
Core,Core,
Count,Kubara,
Count Filter,Kubara Akayunguruzo,
Counter,Counter,
Country,Igihugu,
Country Name,Izina ryigihugu,
County,Intara,
Create,Kurema,
Create Contacts from Incoming Emails,Kora imibonano kuva kuri imeri yinjira,
Create Entry,Kurema ibyinjira,
Create Log,Kurema Log,
Create and Send Newsletters,Kurema no Kohereza Ibinyamakuru,
Created,Byaremwe,
Criticism,Kunegura,
Cron,Cron,
Cron Format,Imiterere ya Cron,
Currency,Ifaranga,
Currency Name,Izina ry&#39;ifaranga,
Currency Precision,Ifaranga,
Current,Ibiriho,
Custom,Custom,
Custom Base URL,URL shingiro URL,
Custom CSS,CSS,
Custom Configuration,Iboneza,
Custom DocPerm,Customer DocPerm,
Custom Field,Umwanya wihariye,
Custom Format,Imiterere yihariye,
Custom HTML Help,Koresha HTML Ifasha,
Custom Menu Items,Ibikoresho Ibikubiyemo,
Custom Options,Amahitamo yihariye,
Custom Overrides,Kurengana,
Custom Report,Raporo Yumukiriya,
Custom Role,Uruhare rwihariye,
Custom SCSS,Koresha SCSS,
Custom Sidebar Menu,Kanda kuruhande,
Custom?,Custom?,
Customization,Guhitamo,
Customize Form,Hindura Ifishi,
Customize Form Field,Hindura imiterere yumurima,
DESC,DESC,
Daily,Buri munsi,
Daily Long,Buri munsi,
Danger,Akaga,
Dark Color,Ibara ryijimye,
Dashboard,Ikibaho,
Dashboard Chart,Imbonerahamwe,
Dashboard Chart Field,Imbonerahamwe yerekana imbonerahamwe,
Dashboard Chart Link,Imbonerahamwe ya Dashboard,
Dashboard Chart Source,Imbonerahamwe Yerekana Inkomoko,
Dashboard Manager,Umuyobozi wa Dashboard,
Dashboard Name,Izina rya Dashboard,
Dashboard Settings,Igenamiterere rya Dashboard,
Dashboards,Ikibaho,
Data,Amakuru,
Data Export,Kohereza amakuru,
Data Import,Kuzana amakuru,
Database Engine,Ububikoshingiro,
Date,Itariki,
Date Format,Itariki Imiterere,
Date Range,Itariki Itariki,
Date and Number Format,Itariki na Umubare Imiterere,
Datetime,Igihe cyagenwe,
Day,Umunsi,
Day of Week,Umunsi w&#39;icyumweru,
Days After,Iminsi Nyuma,
Days Before,Iminsi Mbere,
Days Before or After,Iminsi Mbere cyangwa Nyuma,
Default,Mburabuzi,
Default Incoming,Mburabuzi,
Default Letter Head,Ibaruwa isanzwe Umutwe,
Default Outgoing,Ibisanzwe Gusohoka,
Default Portal Home,Urubuga rusanzwe Urugo,
Default Print Format,Mburabuzi Icapiro,
Default Print Language,Mburabuzi Ururimi,
Default Redirect URI,Mburabuzi URI,
Default Role at Time of Signup,Uruhare rusanzwe mugihe cyo kwiyandikisha,
Default Sort Field,Mburabuzi Sort Umwanya,
Default Sort Order,Mburabuzi Itondekanya,
Default Value,Agaciro gasanzwe,
"Default: ""Contact Us""",Ibisanzwe: &quot;Twandikire&quot;,
DefaultValue,Agaciro,
Defaults,Mburabuzi,
Defines actions on states and the next step and allowed roles.,Irasobanura ibikorwa kuri leta nintambwe ikurikira kandi yemerewe inshingano.,
Defines workflow states and rules for a document.,Irasobanura ibikorwa byakazi hamwe namategeko yinyandiko.,
Delayed,Gutinda,
Delete,Siba,
Deleted,Gusiba,
Deleted DocType,Gusiba Inyandiko,
Deleted Document,Gusiba Inyandiko,
Deleted Name,Izina ryasibwe,
Delivery Status,Imiterere yo Gutanga,
Department,Ishami,
Dependencies,Kwishingikiriza,
Depends On,Biterwa,
Description,Ibisobanuro,
"Description for listing page, in plain text, only a couple of lines. (max 200 characters)","Ibisobanuro byo gutondekanya urupapuro, mumyandiko isanzwe, gusa imirongo ibiri. (inyuguti 200)",
Designation,Kugenwa,
Desk,Ibiro,
Desk Access,Kugera ku meza,
Desktop Icon,Agashusho Ibiro,
Details,Ibisobanuro,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","&quot;Ibihugu&quot; bitandukanye iyi nyandiko irashobora kubaho. Nka &quot;Gufungura&quot;, &quot;Gutegereza Icyemezo&quot; nibindi.",
Digits,Imibare,
Disable Auto Refresh,Hagarika Imodoka,
Disable Comments,Hagarika Ibitekerezo,
Disable Count,Hagarika Kubara,
Disable SMTP server authentication,Hagarika kwemeza SMTP seriveri,
Disable Sidebar Stats,Hagarika Imibare Yuruhande,
Disable Signup,Hagarika Kwiyandikisha,
Disable Standard Email Footer,Hagarika imeri isanzwe ya imeri,
Disabled,Abamugaye,
Display,Erekana,
Display Depends On,Kugaragaza Biterwa na,
Doc Event,Icyabaye,
Doc Events,Ibyabaye,
Doc Status,Imiterere ya Doc,
DocField,Inyandiko,
DocPerm,Inyandiko,
DocShare,Inyandiko,
DocType,Inyandiko,
DocType Action,Igikorwa cya DocType,
DocType Event,Ubwoko bwa DocType,
DocType Link,Ihuza ry&#39;inyandiko,
DocType View,Ubwoko bw&#39;inyandiko,
DocType is a Table / Form in the application.,DocType ni Imbonerahamwe / Ifishi muri porogaramu.,
DocType on which this Workflow is applicable.,Inyandiko yerekana iyi Workflow ikoreshwa.,
Doctype,Inyandiko,
Document,Inyandiko,
Document Actions,Ibikorwa,
Document Follow,Kurikira Inyandiko,
Document Link,Ihuza ry&#39;inyandiko,
Document Links,Ihuza ry&#39;inyandiko,
Document Name,Izina ry&#39;inyandiko,
Document Naming Rule,Amategeko yo Kwita Izina,
Document Naming Rule Condition,Amategeko yo Kwita Izina Amategeko,
Document Share,Gusangira Inyandiko,
Document Share Report,Raporo yo Gusangira Inyandiko,
Document States,Ibihugu,
Document Tag,Tag,
Document Title,Umutwe w&#39;inyandiko,
Document Type,Ubwoko bw&#39;inyandiko,
Document Type to Track,Ubwoko bw&#39;inyandiko kugirango ukurikirane,
Document Types,Ubwoko bw&#39;inyandiko,
Documentation Link,Ihuza ry&#39;inyandiko,
Documentation URL,URL y&#39;inyandiko,
Domain,Indanganturo,
Domain Settings,Igenamiterere rya domeni,
Domains HTML,Indanganturo HTML,
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Ntugakoreshe HTML Encode ya HTML nka &lt;script&gt; cyangwa inyuguti gusa nka &lt;cyangwa&gt;, kuko zishobora gukoreshwa nkana muriki gice",
Don't Override Status,Ntukirengagize Imiterere,
Don't Send Emails,Nturungike Imeri,
Donut,Gutanga,
Download Backups,Kuramo ibikubiyemo,
Download Template,Kuramo Inyandikorugero,
Dropbox Access Token,Igitonyanga cyinjira,
Dropbox Settings,Igenamiterere rya Dropbox,
Dropdowns,Ibitonyanga,
Due Date,Itariki ntarengwa,
Due Date Based On,Itariki Yateganijwe,
Duration,Ikiringo,
Dynamic Filters,Akayunguruzo,
Dynamic Filters JSON,Akayunguruzo keza JSON,
Dynamic Filters Section,Igice Cyungurura Icyiciro,
Dynamic Link,Ihuza ridasanzwe,
Dynamic Report Filters,Raporo Iyungurura,
Dynamic Route,Inzira idasanzwe,
Dynamic Template,Icyitegererezo,
Edit,Hindura,
Edit Values,Hindura Indangagaciro,
Editable Grid,Urusobekerane,
Eg. smsgateway.com/api/send_sms.cgi,Urugero. smsgateway.com/api/send_sms.cgi,
Email,Imeri,
Email Account,Konti imeri,
Email Account Name,Imeri Konti Izina,
Email Address,Aderesi ya imeri,
Email Address whose Google Contacts are to be synced.,Aderesi ya imeri abo Google igomba guhuza.,
Email Addresses,Aderesi ya imeri,
Email Domain,Imeri Imeri,
Email Flag Queue,Imirongo Ibendera,
Email Footer Address,Imeri Aderesi ya aderesi,
Email Group,Itsinda rya imeri,
Email Group Member,Imeri yo mu itsinda,
Email ID,Indangamuntu ya imeri,
Email IDs,Indangamuntu ya imeri,
Email Id,Imeri Id,
Email Inbox,Inbox,
Email Queue,Imirongo Umurongo,
Email Queue Recipient,Imeri yakiriye umurongo,
Email Queue records.,Imeri umurongo wanditse.,
Email Reply Help,Imeri Subiza Ubufasha,
Email Rule,Amategeko ya imeri,
Email Sent,Imeri yoherejwe,
Email Settings,Igenamiterere rya imeri,
Email Signature,Imikono ya imeri,
Email Status,Imeri Imeri,
Email Sync Option,Ihitamo rya imeri,
Email Template,Inyandiko ya imeri,
Email To,Imeri Kuri,
Email Unsubscribe,Imeri Kwiyandikisha,
Emails will be sent with next possible workflow actions,Imeri izoherezwa hamwe nibikorwa bishoboka,
Enable,Gushoboza,
Enable Auto Reply,Gushoboza gusubiza mu modoka,
Enable Automatic Backup,Gushoboza kubika mu buryo bwikora,
Enable Automatic Linking in Documents,Gushoboza guhuza byikora mu nyandiko,
Enable Comments,Gushoboza Ibitekerezo,
Enable Email Notifications,Gushoboza imenyesha rya imeri,
Enable Google Indexing,Gushoboza Google,
Enable In App Website Tracking,Gushoboza Kurubuga rwa porogaramu,
Enable Incoming,Gushoboza kwinjira,
Enable Onboarding,Gushoboza,
Enable Outgoing,Gushoboza gusohoka,
Enable Password Policy,Gushoboza Politiki y&#39;Ibanga,
Enable Print Server,Gushoboza Gusohora Seriveri,
Enable Raw Printing,Gushoboza Gucapa,
Enable Scheduled Jobs,Gushoboza Akazi Kateganijwe,
Enable Security,Gushoboza Umutekano,
Enable Social Login,Gushoboza Kwinjira,
Enable Social Sharing,Gushoboza Gusangira Imibereho,
Enable Two Factor Auth,Gushoboza Ibintu bibiri,
Enabled,Gushoboza,
End Date,Itariki yo kurangiriraho,
End Date Field,Itariki yo kurangiriraho,
Endpoint URL,URL ya nyuma,
Endpoints,Impera,
Ends on,Birangira,
Energy Point,Ingingo y&#39;ingufu,
Energy Point Log,Ingufu zingingo,
Energy Point Rule,Amategeko agenga ingufu,
Energy Point Settings,Igenamiterere ry&#39;ingufu,
Energy Points,Ingingo z&#39;ingufu,
Enter Form Type,Injira Ubwoko,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","Injira agaciro gasanzwe (urufunguzo) nagaciro. Niba wongeyeho indangagaciro nyinshi kumurima, iyambere izatorwa. Ibisanzwe nabyo bikoreshwa mugushiraho amategeko &quot;uruhushya&quot;. Kugirango ubone urutonde rwimirima, jya kuri &quot;Customize Form&quot;.",
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Injira ibipimo bya url bihagaze hano (Eg. Kohereza = ERPNext, izina ryukoresha = ERPNext, ijambo ryibanga = 1234 nibindi)",
Enter url parameter for message,Injira url ibipimo byubutumwa,
Enter url parameter for receiver nos,Injira url ibipimo byakira nos,
Error,Ikosa,
Error Log,Ikosa,
Error Message,Ubutumwa bw&#39;ikosa,
Event,Icyabaye,
Event Category,Icyiciro,
Event Participants,Abitabiriye ibirori,
Event Type,Ubwoko bwibyabaye,
Everyone,Umuntu wese,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","Ex: &quot;amabara&quot;: [&quot;# d1d8dd&quot;, &quot;# ff5858&quot;]",
Example,Urugero,
"Example: ""/desk""",Urugero: &quot;/ ameza&quot;,
Example: #Tree/Account,Urugero: # Igiti / Konti,
Example: 00001,Urugero: 00001,
Example: {{ subject }},Urugero: {{ingingo}},
Excel,Excel,
Exception,Ibidasanzwe,
Execute,Kora,
Expert,Impuguke,
Expiration time,Igihe cyo kurangiriraho,
Expire Notification On,Kumenyesha kurangirira kuri,
Expired,Byarangiye,
Expires In,Byarangiye,
Expires On,Byarangiye,
Expiry time of QR Code Image Page,Igihe kirangirire cya QR Kode Ishusho,
Export,Kohereza hanze,
Export From,Kohereza hanze,
Expose Recipients,Shyira ahagaragara abakira,
"Expression, Optional","Imvugo, Bihitamo",
Facebook,Facebook,
Failed,Kunanirwa,
FavIcon,FavIcon,
Fax,Fax,
Featured,Ikiranga,
Feedback,Igitekerezo,
Feedback Request,Gusaba Ibisubizo,
Fetch From,Kuramo,
Field,Umurima,
Field Description,Ibisobanuro byumurima,
Field Name,Izina ryumurima,
Field To Check,Umwanya Kugenzura,
Field Type,Ubwoko bwumurima,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Umwanya uhagarariye Workflow Leta yubucuruzi (niba umurima udahari, hashyizweho umurima mushya wihariye)",
Field to Track,Umwanya wo gukurikirana,
Fieldname,Izina ryumurima,
Fields,Imirima,
